"timestamp","value"
2021-10-13 11:06:30,52.5
2021-10-13 11:06:40,51.8
2021-10-13 11:06:50,50.9
2021-10-13 11:07:00,50.1
2021-10-13 11:07:10,49.2
2021-10-13 11:07:20,48.4
2021-10-13 11:07:30,47.7
2021-10-13 11:07:40,47.1
2021-10-13 11:07:50,46.3
2021-10-13 11:08:00,45.4
2021-10-13 11:08:10,43.8
2021-10-13 11:08:20,40.4
2021-10-13 11:08:30,38.0
2021-10-13 11:08:40,36.8
2021-10-13 11:08:50,36.0
2021-10-13 11:09:00,35.4
2021-10-13 11:09:10,35.1
2021-10-13 11:09:20,35.9
2021-10-13 11:09:30,37.1
2021-10-13 11:09:40,38.4
2021-10-13 11:09:50,37.1
2021-10-13 11:10:00,34.9
2021-10-13 11:10:10,34.4
2021-10-13 11:10:20,35.3
2021-10-13 11:10:30,36.5
2021-10-13 11:10:40,37.9
2021-10-13 11:10:50,39.5
2021-10-13 11:11:00,41.2
2021-10-13 11:11:10,43.0
2021-10-13 11:11:20,45.0
2021-10-13 11:11:30,46.6
2021-10-13 11:11:40,46.4
2021-10-13 11:11:50,45.1
2021-10-13 11:12:00,44.1
2021-10-13 11:12:10,43.5
2021-10-13 11:12:20,42.9
2021-10-13 11:12:30,42.1
2021-10-13 11:12:40,41.5
2021-10-13 11:12:50,41.2
2021-10-13 11:13:00,40.9
2021-10-13 11:13:10,40.6
2021-10-13 11:13:20,40.3
2021-10-13 11:13:30,40.3
2021-10-13 11:13:40,40.5
2021-10-13 11:13:50,40.8
2021-10-13 11:14:00,41.2
2021-10-13 11:14:10,41.4
2021-10-13 11:14:20,41.3
2021-10-13 11:14:30,40.6
2021-10-13 11:14:40,39.6
2021-10-13 11:14:50,37.6
2021-10-13 11:15:00,35.9
2021-10-13 11:15:10,35.1
2021-10-13 11:15:20,34.6
2021-10-13 11:15:30,34.3
2021-10-13 11:15:40,35.0
2021-10-13 11:15:50,36.1
2021-10-13 11:16:00,37.5
2021-10-13 11:16:10,39.1
2021-10-13 11:16:20,40.7
2021-10-13 11:16:30,42.5
2021-10-13 11:16:40,43.4
2021-10-13 11:16:50,43.4
2021-10-13 11:17:00,44.9
2021-10-13 11:17:10,46.7
2021-10-13 11:17:20,48.1
2021-10-13 11:17:30,48.8
