timestamp,status,total_power,total_energy_since_reset,l1n_volt,current_l1,total_energy_l1,power_l1,l2n_volt,current_l2,total_energy_l2,power_l2,l3n_volt,current_l3,total_energy_l3,power_l3,frequency,alerts,alert_details
2022-01-31 18:00:00 +0000,ok,1847.553,111831468.281,230.851,2.219,28556174.094,473.207,231.025,4.216,46709797.8,926.265,231.159,2.072,36556918.257,448.082,48.98,,
2022-01-31 19:00:00 +0000,ok,1766.768,111833269.967,230.851,2.083,28556639.733,451.132,231.036,4.072,46710703.2,890.383,231.161,1.921,36557344.033,425.254,48.981,,
2022-01-31 20:00:00 +0000,ok,1806.76,111835057.563,230.88,2.266,28557109.867,483.091,231.032,4.054,46711598.3,886.91,231.17,2.016,36557773.433,436.759,48.98,,
2022-01-31 21:00:00 +0000,ok,1822.606,111836845.6,230.831,2.312,28557584.567,516.191,231.035,4.046,46712481.577,889.411,231.163,1.897,36558195.054,417.004,48.98,,
2022-01-31 22:00:00 +0000,ok,1836.728,111838691.198,230.817,2.436,28558131.267,549.81,231.038,4.017,46713365.2,882.877,231.177,1.869,36558618.4,404.041,48.981,,
2022-01-31 23:00:00 +0000,ok,1772.878,111840510.333,230.931,2.219,28558658.167,475.522,231.023,3.982,46714239.533,874.936,231.167,1.953,36559031.548,422.42,49.136,,
2022-02-01 00:00:00 +0000,ok,1703.525,111842242.762,230.935,2.083,28559113.8,447.965,230.967,3.919,46715105.106,864.081,231.086,1.831,36559443.028,391.48,49.985,,
2022-02-01 01:00:00 +0000,ok,8087.874,111846126.004,230.484,10.588,28560112.767,2208.399,230.718,11.143,46716397.911,2401.117,229.9,16.75,36561039.111,3478.358,49.984,,
2022-02-01 02:00:00 +0000,ok,16759.311,111859441.351,229.22,25.104,28564024.853,5005.311,229.346,26.243,46720537.112,5291.287,228.653,32.425,36566299.512,6462.713,50.202,,
2022-02-01 03:00:00 +0000,ok,15198.571,111875655.54,229.463,21.808,28568802.754,4446.587,229.521,23.036,46725651.31,4757.83,228.942,29.255,36572622.272,5994.13,51.622,,
2022-02-01 04:00:00 +0000,ok,10849.915,111889231.2,230.066,13.651,28572659.5,2843.964,230.093,14.863,46729787.923,3154.74,229.47,22.857,36578203.691,4851.213,51.775,,
2022-02-01 05:00:00 +0000,ok,5443.473,111896820.25,230.818,5.088,28574430.432,1142.995,230.827,6.867,46731954.1,1578.312,230.154,12.493,36581855.442,2722.166,51.876,,
2022-02-01 06:00:00 +0000,ok,13031.86,111905625.344,229.667,16.657,28576644.439,3442.217,229.568,18.454,46734579.617,3866.704,228.891,27.119,36585821.466,5722.935,51.799,,
2022-02-01 07:00:00 +0000,ok,13856.284,111919448.581,229.324,19.371,28580397.024,3961.197,229.402,20.221,46738711.062,4223.899,228.76,27.331,36591771.121,5671.184,51.795,,
2022-02-01 08:00:00 +0000,ok,11881.277,111931948.26,229.673,15.901,28583941.356,3305.788,229.751,17.195,46742547.62,3693.707,229.122,23.332,36596879.617,4881.782,51.822,,
2022-02-01 09:00:00 +0000,ok,11210.871,111944462.026,230.203,21.035,28588241.119,4803.28,230.503,12.004,46746057.182,2628.652,229.769,17.797,36601584.28,3778.938,51.826,,
2022-02-01 10:00:00 +0000,ok,4519.157,111951433.997,230.761,13.177,28591941.2,3030.122,230.952,4.733,46747568.833,1020.033,231.01,2.188,36603344.1,469.002,50.288,,
2022-02-01 11:00:00 +0000,ok,4809.069,111956122.316,230.718,13.716,28595009.826,3154.435,231.015,4.613,46748579.9,1000.883,231.03,2.927,36603951.613,653.751,48.98,,
2022-02-01 12:00:00 +0000,ok,5119.258,111961025.916,230.727,13.537,28598146.278,3113.97,231.059,4.991,46749634.3,1081.853,231.294,4.284,36604667.52,923.435,48.98,,
2022-02-01 13:00:00 +0000,ok,5382.228,111966239.828,230.659,15.125,28601317.821,3479.824,231.072,4.767,46750692.902,1039.101,231.536,4.154,36605648.733,863.303,48.98,,
2022-02-01 14:00:00 +0000,ok,7504.369,111972740.848,230.022,25.89,28606151.203,5976.126,231.076,4.428,46751689.433,970.095,231.203,2.575,36606320.674,558.148,48.98,,
2022-02-01 15:00:00 +0000,ok,6249.874,111979559.621,230.168,20.344,28611421.715,4707.691,231.065,4.406,46752669.433,963.246,231.196,2.628,36606887.833,578.936,48.981,,
2022-02-01 16:00:00 +0000,ok,1898.658,111983804.067,230.818,2.561,28614201.367,546.589,231.033,4.262,46753627.467,930.065,231.16,1.926,36607393.533,422.004,48.98,,
2022-02-01 17:00:00 +0000,ok,1739.233,111985556.582,230.827,1.993,28614648.44,421.97,231.028,4.257,46754547.325,928.934,231.143,1.757,36607781.1,388.329,48.98,,
2022-02-01 18:00:00 +0000,ok,1712.626,111987259.764,230.824,1.988,28615055.2,417.894,231.029,4.172,46755452.498,910.102,231.146,1.757,36608172.933,384.629,48.98,,
2022-02-01 19:00:00 +0000,ok,1709.189,111988973.623,230.826,1.997,28615486.733,417.159,231.025,4.118,46756356.133,899.274,231.156,1.823,36608556.433,392.757,48.981,,
2022-02-01 20:00:00 +0000,ok,1697.667,111990681.633,230.821,2.056,28615905.533,431.673,231.022,4.055,46757246.4,887.248,231.162,1.741,36608945.011,378.746,48.98,,
2022-02-01 21:00:00 +0000,ok,1672.346,111992366.5,230.832,1.983,28616327.764,417.951,231.028,4.02,46758135.567,880.882,231.179,1.719,36609325.633,373.513,48.981,,
2022-02-01 22:00:00 +0000,ok,1678.452,111994058.667,230.832,1.963,28616750.767,418.21,231.029,4.013,46759018.0,878.728,231.177,1.802,36609705.533,381.513,48.98,,
2022-02-01 23:00:00 +0000,ok,1741.611,111995766.979,230.844,2.033,28617172.633,437.21,231.026,3.971,46759898.267,871.85,231.161,1.967,36610121.6,432.551,48.98,,
2022-02-02 00:00:00 +0000,ok,2337.617,111997682.3,230.728,2.839,28617706.967,642.173,230.957,3.974,46760785.567,873.893,230.971,3.539,36610610.9,821.551,49.759,,
2022-02-02 01:00:00 +0000,ok,9819.757,112003221.088,230.459,10.424,28618950.533,2221.217,230.527,12.047,46762315.1,2632.899,229.471,22.898,36613375.333,4965.641,49.985,,
2022-02-02 02:00:00 +0000,ok,17562.79,112017578.041,229.873,20.109,28622276.329,4027.929,229.758,22.802,46766130.26,4591.131,228.512,41.418,36620591.897,8943.731,49.984,,
2022-02-02 03:00:00 +0000,ok,16642.171,112034813.485,230.481,18.338,28626169.731,3744.991,230.456,20.666,46770599.05,4244.737,229.125,39.594,36629464.597,8652.443,50.707,,
2022-02-02 04:00:00 +0000,ok,13000.569,112050180.085,230.483,14.399,28629807.433,3059.69,230.571,14.85,46774460.1,3171.229,229.555,30.589,36637333.054,6769.65,51.69,,
2022-02-02 05:00:00 +0000,ok,6951.794,112059781.162,230.707,6.235,28631791.83,1379.087,230.955,6.85,46776636.7,1570.006,230.142,17.7,36642775.934,4002.701,51.846,,
2022-02-02 06:00:00 +0000,ok,13316.548,112069447.438,229.627,16.814,28634174.753,3476.819,229.576,18.391,46779298.811,3869.455,228.889,28.013,36647393.444,5970.277,51.802,,
2022-02-02 07:00:00 +0000,ok,13234.286,112082920.855,229.514,17.379,28637735.47,3579.9,229.434,19.589,46783330.76,4127.726,228.833,26.4,36653274.321,5526.657,51.809,,
2022-02-02 08:00:00 +0000,ok,15198.25,112096846.446,229.167,21.221,28641585.787,4380.607,229.289,22.573,46787729.715,4798.833,228.674,28.842,36658951.132,6018.922,51.722,,
2022-02-02 09:00:00 +0000,ok,13123.704,112112399.176,229.956,24.189,28647010.53,5498.679,230.463,13.974,46792139.364,3069.026,229.608,21.175,36664670.218,4556.0,51.793,,
2022-02-02 10:00:00 +0000,ok,5018.695,112120453.895,230.544,14.506,28651112.938,3364.541,230.979,4.999,46793863.638,1071.52,231.096,2.705,36666899.267,582.634,50.123,,
2022-02-02 11:00:00 +0000,ok,5203.639,112125445.919,230.41,15.009,28654522.631,3478.117,230.983,4.809,46794878.097,1044.095,232.492,3.683,36667463.5,681.427,48.98,,
2022-02-02 12:00:00 +0000,ok,5292.711,112130835.024,230.651,13.949,28657919.874,3214.026,231.063,5.07,46795964.944,1093.177,232.361,4.987,36668370.6,985.508,48.98,,
2022-02-02 13:00:00 +0000,ok,5185.23,112136011.221,230.642,13.801,28661076.833,3184.209,231.08,5.101,46797068.6,1105.099,231.411,4.282,36669285.167,895.922,48.98,,
2022-02-02 14:00:00 +0000,ok,4957.664,112141096.652,230.759,13.312,28664206.548,3057.825,231.057,4.801,46798138.959,1045.118,231.313,3.996,36670170.833,854.721,48.98,,
2022-02-02 15:00:00 +0000,ok,4974.434,112146079.8,230.765,13.528,28667289.367,3107.09,231.048,4.728,46799183.7,1025.73,231.289,3.899,36671025.0,841.614,48.98,,
2022-02-02 16:00:00 +0000,ok,2161.676,112149671.1,230.84,2.443,28669142.867,521.746,230.989,5.239,46800269.233,1157.97,231.169,2.219,36671677.5,481.96,48.981,,
2022-02-02 17:00:00 +0000,ok,1926.253,112151706.558,230.851,2.031,28669587.833,427.861,231.039,4.523,46801363.633,987.006,231.159,2.297,36672176.033,511.387,48.981,,
2022-02-02 18:00:00 +0000,ok,1934.026,112153599.062,230.798,2.412,28670025.37,529.06,231.043,4.353,46802326.372,948.463,231.159,2.077,36672667.233,456.504,48.98,,
2022-02-02 19:00:00 +0000,ok,2035.245,112155607.1,230.733,2.753,28670640.767,625.474,231.044,4.287,46803268.569,939.19,231.172,2.146,36673119.038,470.582,48.981,,
2022-02-02 20:00:00 +0000,ok,1812.944,112157522.73,230.866,2.065,28671170.816,436.272,231.05,4.24,46804191.433,923.39,231.173,2.043,36673582.233,453.282,48.98,,
2022-02-02 21:00:00 +0000,ok,1759.203,112159301.496,230.842,1.924,28671590.3,407.711,231.041,4.131,46805100.797,902.138,231.154,2.044,36674028.7,449.355,48.98,,
2022-02-02 22:00:00 +0000,ok,1798.008,112161072.967,230.91,2.068,28672013.267,438.797,231.03,4.14,46806003.5,905.682,231.183,2.046,36674474.867,453.528,49.288,,
2022-02-02 23:00:00 +0000,ok,1782.149,112162883.833,230.996,1.919,28672441.133,406.486,230.996,4.072,46806900.033,892.452,231.215,2.213,36674962.4,483.21,49.984,,
2022-02-03 00:00:00 +0000,ok,1861.838,112164713.008,230.735,2.494,28672925.833,568.342,230.961,4.064,46807800.718,890.718,231.109,1.845,36675408.033,402.778,49.984,,
2022-02-03 01:00:00 +0000,ok,8977.245,112169371.579,230.389,11.311,28674181.203,2403.412,230.512,12.561,46809361.007,2742.845,229.7,18.45,36677249.581,3830.988,49.984,,
2022-02-03 02:00:00 +0000,ok,16637.216,112182868.965,229.307,24.77,28678067.712,5018.131,229.427,25.569,46813595.81,5206.05,228.749,31.813,36682625.982,6413.035,50.666,,
2022-02-03 03:00:00 +0000,ok,15386.5,112199092.114,229.415,21.75,28682886.53,4428.394,229.404,23.579,46818693.318,4883.692,228.87,29.547,36688932.611,6074.413,51.68,,
2022-02-03 04:00:00 +0000,ok,12701.489,112213887.924,230.057,14.586,28686842.533,3030.146,230.045,16.243,46823100.427,3445.281,229.14,28.806,36695363.485,6226.044,51.755,,
2022-02-03 05:00:00 +0000,ok,5839.562,112222485.138,230.677,5.701,28688743.332,1253.461,230.873,6.813,46825312.864,1563.223,230.122,13.751,36699848.648,3022.88,51.86,,
2022-02-03 06:00:00 +0000,ok,14627.097,112231890.969,229.627,17.655,28691076.241,3634.047,229.365,23.684,46828427.39,5125.375,228.949,27.849,36703808.085,5867.68,51.762,,
2022-02-03 07:00:00 +0000,ok,15075.057,112247528.278,229.474,18.873,28694906.14,3880.926,229.358,21.851,46833598.66,4609.609,228.648,31.081,36710443.988,6584.522,51.764,,
2022-02-03 08:00:00 +0000,ok,12804.797,112261795.706,229.622,16.65,28698728.179,3456.211,229.701,17.919,46837900.098,3821.027,229.012,26.103,36716587.426,5527.106,51.795,,
2022-02-03 09:00:00 +0000,ok,13778.856,112274911.933,229.768,24.523,28703153.096,5558.682,230.171,15.824,46841479.008,3472.146,229.386,22.478,36721700.115,4747.992,51.658,,
2022-02-03 10:00:00 +0000,ok,4729.231,112283960.489,230.649,13.803,28707501.149,3189.515,230.984,4.849,46843668.0,1032.959,231.024,2.404,36724213.172,506.756,49.999,,
2022-02-03 11:00:00 +0000,ok,4581.712,112288532.191,230.685,13.59,28710620.818,3122.981,230.989,4.701,46844678.5,1016.875,231.068,2.008,36724651.033,441.857,48.981,,
2022-02-03 12:00:00 +0000,ok,4878.949,112293306.574,230.508,14.008,28713847.814,3244.514,231.065,4.624,46845687.908,999.6,231.191,2.778,36725194.5,634.835,48.98,,
2022-02-03 13:00:00 +0000,ok,4642.961,112298061.928,230.752,13.527,28716998.2,3109.041,231.059,4.551,46846682.1,983.764,231.183,2.451,36725800.1,550.156,48.98,,
2022-02-03 14:00:00 +0000,ok,4476.947,112302597.712,230.759,13.326,28720087.333,3062.398,231.042,4.372,46847638.5,948.913,231.143,2.156,36726293.267,465.637,48.98,,
2022-02-03 15:00:00 +0000,ok,4542.186,112307085.815,230.681,13.621,28723175.61,3135.939,231.05,4.32,46848577.667,937.584,231.144,2.175,36726753.333,468.664,48.98,,
2022-02-03 16:00:00 +0000,ok,1901.596,112310385.467,230.823,2.403,28725081.167,529.715,231.044,4.209,46849508.698,913.883,231.149,2.099,36727212.757,457.998,48.98,,
2022-02-03 17:00:00 +0000,ok,1826.012,112312189.6,230.9,2.081,28725511.577,440.006,231.044,4.211,46850435.887,915.639,231.149,2.137,36727665.383,470.367,48.98,,
2022-02-03 18:00:00 +0000,ok,1871.963,112314046.867,230.821,2.318,28725971.267,506.843,231.044,4.196,46851353.915,911.736,231.088,2.054,36728138.829,453.281,48.98,,
2022-02-03 19:00:00 +0000,ok,1751.037,112315876.967,230.855,1.982,28726447.558,416.598,231.036,4.114,46852262.1,894.917,231.16,1.958,36728585.667,439.522,48.981,,
2022-02-03 20:00:00 +0000,ok,1771.261,112317642.331,230.866,2.106,28726870.833,439.866,231.032,4.117,46853153.267,894.254,231.087,1.937,36729036.633,437.021,48.98,,
2022-02-03 21:00:00 +0000,ok,1742.465,112319401.8,230.85,1.959,28727307.233,413.458,231.033,4.092,46854041.567,889.729,231.163,1.977,36729477.5,439.278,48.98,,
2022-02-03 22:00:00 +0000,ok,1835.535,112321162.4,230.818,2.388,28727743.655,520.917,231.041,4.029,46854915.8,874.429,231.174,1.992,36729921.2,440.189,48.98,,
2022-02-03 23:00:00 +0000,ok,1789.245,112323026.428,230.823,2.177,28728292.1,474.444,231.043,4.015,46855790.967,870.328,231.161,2.014,36730364.923,444.473,48.981,,
2022-02-04 00:00:00 +0000,ok,2247.781,112324872.662,230.913,2.133,28728723.767,433.304,230.973,4.029,46856665.7,869.472,230.985,4.066,36730903.767,945.005,49.818,,
2022-02-04 01:00:00 +0000,ok,9820.929,112330268.239,230.407,11.069,28729865.701,2334.451,230.475,12.516,46858180.646,2702.416,229.472,22.297,36733641.192,4784.062,49.983,,
2022-02-04 02:00:00 +0000,ok,17511.489,112344659.354,229.592,22.533,28733635.082,4517.768,229.427,28.561,46862607.459,6010.982,228.758,33.896,36739837.012,6982.739,49.984,,
2022-02-04 03:00:00 +0000,ok,17744.007,112362261.304,229.726,23.998,28738094.605,4848.93,229.742,27.038,46868644.295,5610.79,228.876,35.153,36746942.698,7283.902,50.943,,
2022-02-04 04:00:00 +0000,ok,10789.594,112377392.237,230.144,14.545,28742400.99,3021.663,230.274,15.478,46873329.868,3299.408,229.594,21.57,36753081.895,4468.512,51.722,,
2022-02-04 05:00:00 +0000,ok,5196.003,112384707.86,230.812,4.974,28744250.422,1120.645,230.834,6.853,46875515.233,1570.229,230.178,11.596,36756363.037,2505.128,51.879,,
2022-02-04 06:00:00 +0000,ok,13189.761,112393387.781,229.459,17.818,28746513.667,3646.158,229.532,18.736,46878182.698,3936.551,228.839,26.75,36760110.622,5607.052,51.807,,
2022-02-04 07:00:00 +0000,ok,13258.586,112407103.327,229.258,19.057,28750387.757,3876.463,229.448,19.589,46882313.782,4131.688,228.789,25.553,36765821.792,5250.435,51.811,,
2022-02-04 08:00:00 +0000,ok,12524.759,112419910.41,229.575,17.13,28754112.755,3589.432,229.668,18.314,46886309.852,3943.325,229.001,24.03,36770909.1,4991.989,51.818,,
2022-02-04 09:00:00 +0000,ok,14033.222,112433885.122,229.901,23.986,28758775.636,5450.484,230.165,16.166,46890287.009,3552.825,229.292,23.638,36776243.058,5029.915,51.761,,
2022-02-04 10:00:00 +0000,ok,4519.986,112442522.007,230.783,13.197,28762872.04,3025.297,230.957,4.979,46892402.067,1058.007,230.997,2.021,36778666.567,436.681,50.185,,
2022-02-04 11:00:00 +0000,ok,4654.157,112447118.348,230.601,13.669,28765970.779,3153.837,231.024,4.643,46893443.067,997.902,231.082,2.266,36779125.6,502.418,48.98,,
2022-02-04 12:00:00 +0000,ok,4883.851,112451887.088,230.497,14.207,28769184.12,3289.838,231.066,4.986,46894472.692,1073.193,231.177,2.422,36779648.9,520.821,48.981,,
2022-02-04 13:00:00 +0000,ok,4593.746,112456668.963,230.626,13.624,28772439.173,3142.832,231.06,4.542,46895492.1,976.668,231.124,2.188,36780158.216,474.246,48.98,,
2022-02-04 14:00:00 +0000,ok,4537.79,112461223.016,230.757,13.428,28775526.23,3082.749,231.066,4.599,46896485.4,987.099,231.147,2.152,36780633.567,467.942,48.981,,
2022-02-04 15:00:00 +0000,ok,4555.946,112465759.045,230.755,13.251,28778589.801,3040.942,231.062,4.711,46897471.567,1012.85,231.154,2.319,36781114.167,502.154,48.98,,
2022-02-04 16:00:00 +0000,ok,2529.768,112468696.02,230.805,3.208,28780312.667,716.258,230.966,5.988,46898324.022,1330.703,231.103,2.276,36781485.333,482.807,48.981,,
2022-02-04 18:00:00 +0000,ok,1987.5,112473480.0,230.7,2.64,28781520.0,598.8,231.065,4.74,46900680.0,1014.0,231.205,1.92,36782520.0,374.7,48.983,,
2022-02-04 19:00:00 +0000,ok,1810.401,112475180.25,230.882,1.735,28782000.0,368.907,231.081,4.923,46901640.0,1059.531,231.204,1.918,36783000.0,381.962,48.981,,
2022-02-04 21:00:00 +0000,ok,1878.7,112479378.188,230.897,2.012,28782980.867,420.868,231.032,4.21,46903793.533,914.309,231.152,2.438,36784017.697,543.523,48.981,,
2022-02-04 22:00:00 +0000,ok,1846.603,112480740.032,230.861,1.875,28783283.733,402.988,231.038,4.322,46904494.163,936.575,231.102,2.339,36784379.4,507.04,48.98,,
2022-02-04 23:00:00 +0000,ok,1841.861,112482580.564,230.986,1.991,28783700.167,423.695,231.047,4.462,46905436.367,959.941,231.086,2.114,36784865.167,458.225,49.863,,
2022-02-05 00:00:00 +0000,ok,1849.6,112484413.46,230.999,1.937,28784111.167,407.574,231.066,4.483,46906391.4,962.149,231.073,2.178,36785328.014,479.877,49.983,,
2022-02-05 01:00:00 +0000,ok,8503.289,112488711.146,230.085,11.179,28785232.13,2351.523,230.311,12.054,46907874.497,2624.624,229.481,17.128,36787024.912,3527.142,49.984,,
2022-02-05 02:00:00 +0000,ok,15606.602,112501651.49,228.142,24.127,28789054.095,4767.014,228.481,23.666,46911927.986,4813.754,227.785,30.278,36792089.201,6025.834,49.984,,
2022-02-05 03:00:00 +0000,ok,16434.703,112517480.767,229.039,24.56,28793859.024,4846.695,229.541,23.57,46916673.889,4822.557,228.545,33.067,36798368.453,6765.452,50.489,,
2022-02-05 04:00:00 +0000,ok,16382.583,112530109.415,229.124,22.142,28797406.407,4287.424,229.398,22.157,46920280.801,4445.31,228.227,36.561,36803841.292,7649.849,49.212,,
2022-02-05 05:00:00 +0000,ok,3324.257,112543440.0,231.508,2.64,28800240.0,582.086,231.539,4.281,46923600.0,925.629,230.846,8.04,36810960.0,1816.543,51.831,,
2022-02-05 06:00:00 +0000,ok,14865.9,112553640.0,229.526,17.88,28803000.0,3667.35,229.521,20.43,46926877.5,4340.85,228.393,32.227,36815160.0,6857.7,49.132,,
2022-02-05 07:00:00 +0000,ok,12857.549,112565307.879,230.243,14.887,28805780.103,3166.051,230.251,17.999,46930323.947,3988.713,229.385,26.156,36820656.579,5702.785,51.758,,
2022-02-05 08:00:00 +0000,ok,8806.544,112579285.0,229.741,11.258,28809535.625,2283.428,229.801,13.092,46934852.692,2759.4,229.026,19.159,36826310.0,3763.716,48.981,,
2022-02-05 09:00:00 +0000,ok,9360.53,112582706.047,229.619,15.82,28810474.186,3595.884,229.705,10.704,46935900.0,2316.835,229.047,16.908,36827761.395,3447.81,48.979,,
2022-02-05 10:00:00 +0000,ok,4825.535,112596063.914,230.715,13.247,28816490.4,3040.344,230.891,5.286,46938480.0,1129.308,230.93,3.039,36832475.0,655.883,48.981,,
2022-02-05 14:00:00 +0000,ok,4903.167,112615471.621,230.676,13.374,28828794.823,3068.786,231.034,5.684,46943188.763,1271.956,231.188,2.596,36834903.84,562.425,49.985,,
2022-02-05 15:00:00 +0000,ok,4795.375,112619814.972,230.653,13.574,28831593.945,3127.972,231.009,5.472,46944310.7,1237.082,231.128,2.011,36835332.067,430.321,49.984,,
2022-02-05 16:00:00 +0000,ok,2207.791,112623357.947,230.936,2.555,28833491.931,553.659,231.012,5.484,46945538.609,1237.956,231.14,1.978,36835747.033,416.177,49.985,,
2022-02-05 17:00:00 +0000,ok,2106.395,112625495.753,230.887,2.113,28833984.314,461.406,231.012,5.392,46946772.067,1217.823,231.196,2.005,36836162.711,427.167,49.984,,
2022-02-05 18:00:00 +0000,ok,2034.776,112627562.359,231.003,2.014,28834399.0,420.394,231.004,5.36,46947997.867,1212.722,231.19,1.931,36836580.2,401.66,49.985,,
2022-02-05 19:00:00 +0000,ok,2028.73,112629599.102,231.003,1.87,28834810.6,395.12,231.01,5.464,46949222.5,1233.668,231.195,1.874,36836985.767,399.942,49.985,,
2022-02-05 20:00:00 +0000,ok,2033.264,112631632.353,231.002,1.994,28835222.867,418.455,230.997,5.362,46950436.831,1217.136,231.168,1.877,36837398.2,397.673,49.972,,
2022-02-05 21:00:00 +0000,ok,2114.407,112633686.095,230.963,2.023,28835626.567,430.631,231.013,5.392,46951658.586,1217.88,231.19,2.185,36837819.333,465.896,49.984,,
2022-02-05 22:00:00 +0000,ok,2142.405,112635874.134,230.908,2.191,28836121.752,472.681,231.026,5.373,46952884.967,1210.748,231.11,2.093,36838287.279,458.975,49.984,,
2022-02-05 23:00:00 +0000,ok,1849.905,112637844.456,231.003,2.004,28836534.233,414.432,231.067,4.562,46953992.568,985.268,231.103,2.074,36838737.667,450.205,49.985,,
2022-02-06 00:00:00 +0000,ok,1838.667,112639723.067,230.85,2.296,28837023.933,501.861,231.017,4.542,46954975.114,978.288,231.098,1.652,36839139.6,358.517,49.985,,
2022-02-06 01:00:00 +0000,ok,5846.581,112643105.63,230.675,6.868,28837849.1,1462.317,230.932,8.059,46956206.5,1797.249,230.121,12.407,36840473.3,2587.015,49.985,,
2022-02-06 02:00:00 +0000,ok,11742.666,112652277.316,230.04,16.633,28840352.655,3292.511,230.207,18.13,46959096.752,3732.089,229.426,23.85,36844248.49,4718.065,49.978,,
2022-02-06 03:00:00 +0000,ok,11952.992,112664228.914,229.555,16.721,28843689.371,3341.398,229.585,18.504,46962911.901,3812.563,228.892,24.16,36849047.844,4799.03,50.042,,
2022-02-06 04:00:00 +0000,ok,9787.444,112675610.091,231.101,12.337,28846804.281,2550.277,231.205,14.439,46966539.572,3109.063,230.401,20.114,36853685.92,4128.102,51.36,,
2022-02-06 05:00:00 +0000,ok,5204.989,112682590.182,231.819,4.737,28848433.933,1063.041,231.927,7.196,46968727.2,1656.658,231.089,11.569,36856850.826,2485.29,51.677,,
2022-02-06 06:00:00 +0000,ok,14117.879,112691835.988,230.241,16.651,28850585.497,3421.726,230.295,18.654,46971487.122,3962.862,229.325,31.091,36861183.562,6733.286,51.592,,
2022-02-06 07:00:00 +0000,ok,15057.707,112706869.885,230.008,17.342,28854207.567,3569.512,230.014,19.573,46975621.667,4160.493,228.981,33.673,36868460.882,7327.885,51.708,,
2022-02-06 08:00:00 +0000,ok,12761.332,112720981.257,230.454,12.401,28857357.779,2634.694,230.454,14.788,46979436.086,3243.861,229.315,31.026,36875607.882,6882.778,51.755,,
2022-02-06 09:00:00 +0000,ok,12053.019,112733701.845,230.757,17.594,28860779.564,4048.504,231.114,9.629,46982191.134,2151.871,229.762,26.049,36882151.128,5852.644,50.773,,
2022-02-06 10:00:00 +0000,ok,5637.899,112742288.997,230.782,13.166,28864157.825,3023.743,230.985,5.195,46983648.667,1103.658,230.857,6.508,36885899.9,1510.499,48.981,,
2022-02-06 11:00:00 +0000,ok,4578.823,112747081.014,230.693,13.116,28867187.3,3012.154,230.972,5.314,46984761.767,1144.464,231.131,1.958,36886553.312,422.204,48.981,,
2022-02-06 12:00:00 +0000,ok,4818.153,112751828.538,230.717,13.44,28870219.667,3089.558,231.042,5.492,46985957.293,1192.694,231.685,2.671,36887068.9,535.901,48.981,,
2022-02-06 13:00:00 +0000,ok,4653.782,112756567.439,230.723,13.506,28873338.341,3105.6,231.092,5.146,46987102.096,1100.985,231.16,2.057,36887551.5,447.197,48.98,,
2022-02-06 14:00:00 +0000,ok,4688.664,112761229.233,230.72,13.576,28876441.767,3121.468,231.087,5.263,46988204.875,1123.831,231.166,2.049,36888003.367,443.365,48.98,,
2022-02-06 15:00:00 +0000,ok,4924.387,112766073.707,230.602,13.991,28879657.74,3230.951,231.091,5.125,46989307.27,1094.217,231.208,2.796,36888529.067,599.219,48.98,,
2022-02-06 16:00:00 +0000,ok,2416.486,112769774.853,230.835,2.598,28881579.779,570.239,231.0,5.687,46990485.267,1244.622,231.212,2.786,36889128.007,601.626,48.98,,
2022-02-06 17:00:00 +0000,ok,2149.486,112772011.391,230.741,2.512,28882076.833,570.813,231.036,4.782,46991635.033,1036.239,231.186,2.505,36889715.172,542.434,48.98,,
2022-02-06 18:00:00 +0000,ok,1879.717,112774027.084,230.869,2.007,28882611.2,431.248,231.038,4.666,46992652.433,1011.752,231.13,2.095,36890187.967,436.717,48.98,,
2022-02-06 19:00:00 +0000,ok,1917.223,112775909.492,230.989,1.945,28883019.3,416.006,231.077,4.783,46993668.538,1033.945,231.168,2.152,36890640.8,467.273,49.901,,
2022-02-06 20:00:00 +0000,ok,1896.129,112777812.162,230.959,2.043,28883446.067,441.219,231.084,4.703,46994691.467,1013.852,231.098,2.053,36891092.367,441.058,49.985,,
2022-02-06 21:00:00 +0000,ok,1865.532,112779742.4,230.903,2.221,28883935.133,479.927,231.051,4.524,46995698.233,978.117,231.145,1.9,36891530.7,407.488,49.984,,
2022-02-06 22:00:00 +0000,ok,1812.855,112781552.233,231.003,1.924,28884358.633,407.701,231.029,4.396,46996667.867,954.958,231.165,2.059,36891942.967,450.196,49.985,,
2022-02-06 23:00:00 +0000,ok,2110.206,112783454.7,230.845,3.128,28884829.333,702.657,231.037,4.483,46997637.433,970.601,231.085,2.028,36892404.967,436.949,49.985,,
2022-02-07 00:00:00 +0000,ok,1801.732,112785511.352,230.929,2.233,28885528.1,468.835,230.991,4.475,46998594.367,962.441,231.094,1.693,36892808.7,370.455,49.985,,
2022-02-07 01:00:00 +0000,ok,6486.143,112789217.321,230.909,6.676,28886349.8,1443.499,231.065,8.653,46999889.533,1933.526,230.166,14.686,36894395.886,3109.118,49.985,,
2022-02-07 02:00:00 +0000,ok,12386.648,112798895.148,230.096,16.82,28888813.697,3364.23,230.237,18.489,47002886.454,3819.373,229.378,25.942,36898614.875,5203.046,49.985,,
2022-02-07 03:00:00 +0000,ok,13941.162,112812184.724,230.382,17.147,28892310.811,3519.288,230.323,20.619,47006961.85,4372.413,229.075,29.89,36904331.991,6049.46,51.361,,
