timestamp,solar_irradiance,solar_irradiance_forecast
2025-03-31 18:10:00+07:00,20.58,5.0
2025-03-31 18:20:00+07:00,11.507,5.0
2025-03-31 18:30:00+07:00,5.139,5.0
2025-03-31 18:40:00+07:00,2.388,5.0
2025-03-31 18:50:00+07:00,0.257,5.0
2025-03-31 19:00:00+07:00,0.03,0.0
2025-03-31 19:10:00+07:00,0.024,0.0
2025-03-31 19:20:00+07:00,0.015,0.0
2025-03-31 19:30:00+07:00,0.013,0.0
2025-03-31 19:40:00+07:00,0.012,0.0
2025-03-31 19:50:00+07:00,0.014,0.0
2025-03-31 20:00:00+07:00,0.015,0.0
2025-03-31 20:10:00+07:00,0.016,0.0
2025-03-31 20:20:00+07:00,0.016,0.0
2025-03-31 20:30:00+07:00,0.011,0.0
2025-03-31 20:40:00+07:00,0.014,0.0
2025-03-31 20:50:00+07:00,0.014,0.0
2025-03-31 21:00:00+07:00,0.016,0.0
2025-03-31 21:10:00+07:00,0.014,0.0
2025-03-31 21:20:00+07:00,0.012,0.0
2025-03-31 21:30:00+07:00,0.017,0.0
2025-03-31 21:40:00+07:00,0.009,0.0
2025-03-31 21:50:00+07:00,0.019,0.0
2025-03-31 22:00:00+07:00,0.027,0.0
2025-03-31 22:10:00+07:00,0.027,0.0
2025-03-31 22:20:00+07:00,0.026,0.0
2025-03-31 22:30:00+07:00,0.028,0.0
2025-03-31 22:40:00+07:00,0.029,0.0
2025-03-31 22:50:00+07:00,0.026,0.0
2025-03-31 23:00:00+07:00,0.024,0.0
2025-03-31 23:10:00+07:00,0.022,0.0
2025-03-31 23:20:00+07:00,0.023,0.0
2025-03-31 23:30:00+07:00,0.026,0.0
2025-03-31 23:40:00+07:00,0.02,0.0
2025-03-31 23:50:00+07:00,0.026,0.0
2025-04-01 00:00:00+07:00,0.023,0.0
2025-04-01 00:10:00+07:00,0.027,0.0
2025-04-01 00:20:00+07:00,0.028,0.0
2025-04-01 00:30:00+07:00,0.027,0.0
2025-04-01 00:40:00+07:00,0.023,0.0
2025-04-01 00:50:00+07:00,0.026,0.0
2025-04-01 01:00:00+07:00,0.022,0.0
2025-04-01 01:10:00+07:00,0.029,0.0
2025-04-01 01:20:00+07:00,0.028,0.0
2025-04-01 01:30:00+07:00,0.027,0.0
2025-04-01 01:40:00+07:00,0.024,0.0
2025-04-01 01:50:00+07:00,0.027,0.0
2025-04-01 02:00:00+07:00,0.023,0.0
2025-04-01 02:10:00+07:00,0.021,0.0
2025-04-01 02:20:00+07:00,0.02,0.0
2025-04-01 02:30:00+07:00,0.027,0.0
2025-04-01 02:40:00+07:00,0.02,0.0
2025-04-01 02:50:00+07:00,0.025,0.0
2025-04-01 03:00:00+07:00,0.022,0.0
2025-04-01 03:10:00+07:00,0.02,0.0
2025-04-01 03:20:00+07:00,0.022,0.0
2025-04-01 03:30:00+07:00,0.023,0.0
2025-04-01 03:40:00+07:00,0.016,0.0
2025-04-01 03:50:00+07:00,0.019,0.0
2025-04-01 04:00:00+07:00,0.015,0.0
2025-04-01 04:10:00+07:00,0.017,0.0
2025-04-01 04:20:00+07:00,0.021,0.0
2025-04-01 04:30:00+07:00,0.011,0.0
2025-04-01 04:40:00+07:00,0.015,0.0
2025-04-01 04:50:00+07:00,0.018,0.0
2025-04-01 05:00:00+07:00,0.017,0.0
2025-04-01 05:10:00+07:00,0.017,0.0
2025-04-01 05:20:00+07:00,0.015,0.0
2025-04-01 05:30:00+07:00,0.013,0.0
2025-04-01 05:40:00+07:00,0.015,0.0
2025-04-01 05:50:00+07:00,0.035,0.0
2025-04-01 06:00:00+07:00,0.352,11.0
2025-04-01 06:10:00+07:00,1.956,11.0
2025-04-01 06:20:00+07:00,6.496,11.0
2025-04-01 06:30:00+07:00,16.335,11.0
2025-04-01 06:40:00+07:00,28.427,11.0
2025-04-01 06:50:00+07:00,43.06,11.0
2025-04-01 07:00:00+07:00,61.506,146.0
2025-04-01 07:10:00+07:00,82.623,146.0
2025-04-01 07:20:00+07:00,106.216,146.0
2025-04-01 07:30:00+07:00,130.676,146.0
2025-04-01 07:40:00+07:00,158.195,146.0
2025-04-01 07:50:00+07:00,188.939,146.0
2025-04-01 08:00:00+07:00,219.869,344.0
2025-04-01 08:10:00+07:00,249.922,344.0
2025-04-01 08:20:00+07:00,285.282,344.0
2025-04-01 08:30:00+07:00,312.87,344.0
2025-04-01 08:40:00+07:00,344.222,344.0
2025-04-01 08:50:00+07:00,382.86,344.0
2025-04-01 09:00:00+07:00,420.634,467.0
2025-04-01 09:10:00+07:00,452.529,467.0
2025-04-01 09:20:00+07:00,478.039,467.0
2025-04-01 09:30:00+07:00,504.166,467.0
2025-04-01 09:40:00+07:00,531.55,467.0
2025-04-01 09:50:00+07:00,560.748,467.0
2025-04-01 10:00:00+07:00,579.931,600.0
2025-04-01 10:10:00+07:00,608.283,600.0
2025-04-01 10:20:00+07:00,635.786,600.0
2025-04-01 10:30:00+07:00,645.488,600.0
2025-04-01 10:40:00+07:00,667.392,600.0
2025-04-01 10:50:00+07:00,686.008,600.0
2025-04-01 11:00:00+07:00,704.418,668.0
2025-04-01 11:10:00+07:00,729.847,668.0
2025-04-01 11:20:00+07:00,754.811,668.0
2025-04-01 11:30:00+07:00,759.053,668.0
2025-04-01 11:40:00+07:00,763.789,668.0
2025-04-01 11:50:00+07:00,782.547,668.0
2025-04-01 12:00:00+07:00,787.919,691.0
2025-04-01 12:10:00+07:00,799.371,691.0
2025-04-01 12:20:00+07:00,790.022,691.0
2025-04-01 12:30:00+07:00,784.711,691.0
2025-04-01 12:40:00+07:00,799.661,691.0
2025-04-01 12:50:00+07:00,788.324,691.0
2025-04-01 13:00:00+07:00,782.806,560.0
2025-04-01 13:10:00+07:00,775.604,560.0
2025-04-01 13:20:00+07:00,765.232,560.0
2025-04-01 13:30:00+07:00,759.263,560.0
2025-04-01 13:40:00+07:00,700.373,560.0
2025-04-01 13:50:00+07:00,574.385,560.0
2025-04-01 14:00:00+07:00,690.779,497.0
2025-04-01 14:10:00+07:00,697.264,497.0
2025-04-01 14:20:00+07:00,674.134,497.0
2025-04-01 14:30:00+07:00,647.951,497.0
2025-04-01 14:40:00+07:00,615.978,497.0
2025-04-01 14:50:00+07:00,608.558,497.0
2025-04-01 15:00:00+07:00,606.926,349.0
2025-04-01 15:10:00+07:00,551.95,349.0
2025-04-01 15:20:00+07:00,485.296,349.0
2025-04-01 15:30:00+07:00,461.677,349.0
2025-04-01 15:40:00+07:00,352.438,349.0
2025-04-01 15:50:00+07:00,164.042,349.0
2025-04-01 16:00:00+07:00,158.104,185.0
2025-04-01 16:10:00+07:00,242.931,185.0
2025-04-01 16:20:00+07:00,213.354,185.0
2025-04-01 16:30:00+07:00,67.685,185.0
2025-04-01 16:40:00+07:00,49.207,185.0
2025-04-01 16:50:00+07:00,52.803,185.0
2025-04-01 17:00:00+07:00,168.725,59.0
2025-04-01 17:10:00+07:00,215.418,59.0
2025-04-01 17:20:00+07:00,165.953,59.0
2025-04-01 17:30:00+07:00,137.957,59.0
2025-04-01 17:40:00+07:00,105.858,59.0
2025-04-01 17:50:00+07:00,83.574,59.0
2025-04-01 18:00:00+07:00,59.081,2.0
2025-04-01 18:10:00+07:00,40.259,2.0
2025-04-01 18:20:00+07:00,23.377,2.0
2025-04-01 18:30:00+07:00,10.788,2.0
2025-04-01 18:40:00+07:00,3.582,2.0
2025-04-01 18:50:00+07:00,0.343,2.0
2025-04-01 19:00:00+07:00,0.025,0.0
2025-04-01 19:10:00+07:00,0.013,0.0
2025-04-01 19:20:00+07:00,0.017,0.0
2025-04-01 19:30:00+07:00,0.015,0.0
2025-04-01 19:40:00+07:00,0.011,0.0
2025-04-01 19:50:00+07:00,0.012,0.0
2025-04-01 20:00:00+07:00,0.01,0.0
2025-04-01 20:10:00+07:00,0.01,0.0
2025-04-01 20:20:00+07:00,0.012,0.0
2025-04-01 20:30:00+07:00,0.012,0.0
2025-04-01 20:40:00+07:00,0.013,0.0
2025-04-01 20:50:00+07:00,0.01,0.0
2025-04-01 21:00:00+07:00,0.011,0.0
2025-04-01 21:10:00+07:00,0.008,0.0
2025-04-01 21:20:00+07:00,0.007,0.0
2025-04-01 21:30:00+07:00,0.012,0.0
2025-04-01 21:40:00+07:00,0.012,0.0
2025-04-01 21:50:00+07:00,0.011,0.0
2025-04-01 22:00:00+07:00,0.009,0.0
2025-04-01 22:10:00+07:00,0.01,0.0
2025-04-01 22:20:00+07:00,0.007,0.0
2025-04-01 22:30:00+07:00,0.01,0.0
2025-04-01 22:40:00+07:00,0.009,0.0
2025-04-01 22:50:00+07:00,0.008,0.0
2025-04-01 23:00:00+07:00,0.01,0.0
2025-04-01 23:10:00+07:00,0.008,0.0
2025-04-01 23:20:00+07:00,0.008,0.0
2025-04-01 23:30:00+07:00,0.008,0.0
2025-04-01 23:40:00+07:00,0.009,0.0
2025-04-01 23:50:00+07:00,0.009,0.0
2025-04-02 00:00:00+07:00,0.007,0.0
2025-04-02 00:10:00+07:00,0.009,0.0
2025-04-02 00:20:00+07:00,0.014,0.0
2025-04-02 00:30:00+07:00,0.01,0.0
2025-04-02 00:40:00+07:00,0.012,0.0
2025-04-02 00:50:00+07:00,0.012,0.0
2025-04-02 01:00:00+07:00,0.013,0.0
2025-04-02 01:10:00+07:00,0.011,0.0
2025-04-02 01:20:00+07:00,0.01,0.0
2025-04-02 01:30:00+07:00,0.011,0.0
2025-04-02 01:40:00+07:00,0.008,0.0
2025-04-02 01:50:00+07:00,0.004,0.0
2025-04-02 02:00:00+07:00,0.002,0.0
2025-04-02 02:10:00+07:00,0.002,0.0
2025-04-02 02:20:00+07:00,0.004,0.0
2025-04-02 02:30:00+07:00,0.004,0.0
2025-04-02 02:40:00+07:00,0.003,0.0
2025-04-02 02:50:00+07:00,0.003,0.0
2025-04-02 03:00:00+07:00,0.004,0.0
2025-04-02 03:10:00+07:00,0.002,0.0
2025-04-02 03:20:00+07:00,0.001,0.0
2025-04-02 03:30:00+07:00,0.001,0.0
2025-04-02 03:40:00+07:00,0.002,0.0
2025-04-02 03:50:00+07:00,0.001,0.0
2025-04-02 04:00:00+07:00,0.002,0.0
2025-04-02 04:10:00+07:00,0.003,0.0
2025-04-02 04:20:00+07:00,0.004,0.0
2025-04-02 04:30:00+07:00,0.003,0.0
2025-04-02 04:40:00+07:00,0.003,0.0
2025-04-02 04:50:00+07:00,0.002,0.0
2025-04-02 05:00:00+07:00,0.003,0.0
2025-04-02 05:10:00+07:00,0.003,0.0
2025-04-02 05:20:00+07:00,0.002,0.0
2025-04-02 05:30:00+07:00,0.001,0.0
2025-04-02 05:40:00+07:00,0.003,0.0
2025-04-02 05:50:00+07:00,0.013,0.0
2025-04-02 06:00:00+07:00,0.471,12.0
2025-04-02 06:10:00+07:00,2.421,12.0
2025-04-02 06:20:00+07:00,7.75,12.0
2025-04-02 06:30:00+07:00,16.617,12.0
2025-04-02 06:40:00+07:00,28.574,12.0
2025-04-02 06:50:00+07:00,43.814,12.0
2025-04-02 07:00:00+07:00,62.227,156.0
2025-04-02 07:10:00+07:00,82.639,156.0
2025-04-02 07:20:00+07:00,105.671,156.0
2025-04-02 07:30:00+07:00,130.889,156.0
2025-04-02 07:40:00+07:00,158.889,156.0
2025-04-02 07:50:00+07:00,186.659,156.0
2025-04-02 08:00:00+07:00,214.884,364.0
2025-04-02 08:10:00+07:00,249.258,364.0
2025-04-02 08:20:00+07:00,278.1,364.0
2025-04-02 08:30:00+07:00,316.293,364.0
2025-04-02 08:40:00+07:00,350.591,364.0
2025-04-02 08:50:00+07:00,387.941,364.0
2025-04-02 09:00:00+07:00,420.54,481.0
2025-04-02 09:10:00+07:00,452.298,481.0
2025-04-02 09:20:00+07:00,483.187,481.0
2025-04-02 09:30:00+07:00,511.384,481.0
2025-04-02 09:40:00+07:00,540.734,481.0
2025-04-02 09:50:00+07:00,567.237,481.0
2025-04-02 10:00:00+07:00,592.078,625.0
2025-04-02 10:10:00+07:00,618.75,625.0
2025-04-02 10:20:00+07:00,640.147,625.0
2025-04-02 10:30:00+07:00,660.746,625.0
2025-04-02 10:40:00+07:00,676.394,625.0
2025-04-02 10:50:00+07:00,694.048,625.0
2025-04-02 11:00:00+07:00,696.047,720.0
2025-04-02 11:10:00+07:00,705.952,720.0
2025-04-02 11:20:00+07:00,729.236,720.0
2025-04-02 11:30:00+07:00,725.76,720.0
2025-04-02 11:40:00+07:00,739.334,720.0
2025-04-02 11:50:00+07:00,737.267,720.0
2025-04-02 12:00:00+07:00,744.529,765.0
2025-04-02 12:10:00+07:00,741.445,765.0
2025-04-02 12:20:00+07:00,739.651,765.0
2025-04-02 12:30:00+07:00,740.45,765.0
2025-04-02 12:40:00+07:00,742.92,765.0
2025-04-02 12:50:00+07:00,735.099,765.0
2025-04-02 13:00:00+07:00,730.014,595.0
2025-04-02 13:10:00+07:00,720.479,595.0
2025-04-02 13:20:00+07:00,718.977,595.0
2025-04-02 13:30:00+07:00,702.976,595.0
2025-04-02 13:40:00+07:00,687.476,595.0
2025-04-02 13:50:00+07:00,675.276,595.0
2025-04-02 14:00:00+07:00,658.468,412.0
2025-04-02 14:10:00+07:00,637.642,412.0
2025-04-02 14:20:00+07:00,617.031,412.0
2025-04-02 14:30:00+07:00,598.91,412.0
2025-04-02 14:40:00+07:00,576.509,412.0
2025-04-02 14:50:00+07:00,557.45,412.0
2025-04-02 15:00:00+07:00,526.96,286.0
2025-04-02 15:10:00+07:00,502.069,286.0
2025-04-02 15:20:00+07:00,470.644,286.0
2025-04-02 15:30:00+07:00,439.105,286.0
2025-04-02 15:40:00+07:00,406.837,286.0
2025-04-02 15:50:00+07:00,379.658,286.0
2025-04-02 16:00:00+07:00,346.292,188.0
2025-04-02 16:10:00+07:00,314.4,188.0
2025-04-02 16:20:00+07:00,281.74,188.0
2025-04-02 16:30:00+07:00,260.722,188.0
2025-04-02 16:40:00+07:00,228.347,188.0
2025-04-02 16:50:00+07:00,188.447,188.0
2025-04-02 17:00:00+07:00,118.111,47.0
2025-04-02 17:10:00+07:00,96.315,47.0
2025-04-02 17:20:00+07:00,98.879,47.0
2025-04-02 17:30:00+07:00,92.309,47.0
2025-04-02 17:40:00+07:00,62.925,47.0
2025-04-02 17:50:00+07:00,44.877,47.0
2025-04-02 18:00:00+07:00,41.055,0.0
2025-04-02 18:10:00+07:00,38.665,0.0
2025-04-02 18:20:00+07:00,37.495,0.0
2025-04-02 18:30:00+07:00,33.996,0.0
2025-04-02 18:40:00+07:00,17.113,0.0
2025-04-02 18:50:00+07:00,0.626,0.0
2025-04-02 19:00:00+07:00,0.065,0.0
2025-04-02 19:10:00+07:00,0.025,0.0
2025-04-02 19:20:00+07:00,0.016,0.0
2025-04-02 19:30:00+07:00,0.016,0.0
2025-04-02 19:40:00+07:00,0.014,0.0
2025-04-02 19:50:00+07:00,0.014,0.0
2025-04-02 20:00:00+07:00,0.016,0.0
2025-04-02 20:10:00+07:00,0.016,0.0
2025-04-02 20:20:00+07:00,0.016,0.0
2025-04-02 20:30:00+07:00,0.016,0.0
2025-04-02 20:40:00+07:00,0.017,0.0
2025-04-02 20:50:00+07:00,0.018,0.0
2025-04-02 21:00:00+07:00,0.019,0.0
2025-04-02 21:10:00+07:00,0.016,0.0
2025-04-02 21:20:00+07:00,0.013,0.0
2025-04-02 21:30:00+07:00,0.016,0.0
2025-04-02 21:40:00+07:00,0.014,0.0
2025-04-02 21:50:00+07:00,0.02,0.0
2025-04-02 22:00:00+07:00,0.019,0.0
2025-04-02 22:10:00+07:00,0.013,0.0
2025-04-02 22:20:00+07:00,0.013,0.0
2025-04-02 22:30:00+07:00,0.013,0.0
2025-04-02 22:40:00+07:00,0.015,0.0
2025-04-02 22:50:00+07:00,0.017,0.0
2025-04-02 23:00:00+07:00,0.013,0.0
2025-04-02 23:10:00+07:00,0.012,0.0
2025-04-02 23:20:00+07:00,0.017,0.0
2025-04-02 23:30:00+07:00,0.02,0.0
2025-04-02 23:40:00+07:00,0.026,0.0
2025-04-02 23:50:00+07:00,0.022,0.0
2025-04-03 00:00:00+07:00,0.022,0.0
2025-04-03 00:10:00+07:00,0.03,0.0
2025-04-03 00:20:00+07:00,0.038,0.0
2025-04-03 00:30:00+07:00,0.027,0.0
2025-04-03 00:40:00+07:00,0.024,0.0
2025-04-03 00:50:00+07:00,0.022,0.0
2025-04-03 01:00:00+07:00,0.024,0.0
2025-04-03 01:10:00+07:00,0.017,0.0
2025-04-03 01:20:00+07:00,0.02,0.0
2025-04-03 01:30:00+07:00,0.017,0.0
2025-04-03 01:40:00+07:00,0.013,0.0
2025-04-03 01:50:00+07:00,0.013,0.0
2025-04-03 02:00:00+07:00,0.008,0.0
2025-04-03 02:10:00+07:00,0.012,0.0
2025-04-03 02:20:00+07:00,0.016,0.0
2025-04-03 02:30:00+07:00,0.017,0.0
2025-04-03 02:40:00+07:00,0.018,0.0
2025-04-03 02:50:00+07:00,0.018,0.0
2025-04-03 03:00:00+07:00,0.015,0.0
2025-04-03 03:10:00+07:00,0.015,0.0
2025-04-03 03:20:00+07:00,0.017,0.0
2025-04-03 03:30:00+07:00,0.02,0.0
2025-04-03 03:40:00+07:00,0.015,0.0
2025-04-03 03:50:00+07:00,0.013,0.0
2025-04-03 04:00:00+07:00,0.008,0.0
2025-04-03 04:10:00+07:00,0.007,0.0
2025-04-03 04:20:00+07:00,0.007,0.0
2025-04-03 04:30:00+07:00,0.014,0.0
2025-04-03 04:40:00+07:00,0.015,0.0
2025-04-03 04:50:00+07:00,0.011,0.0
2025-04-03 05:00:00+07:00,0.01,0.0
2025-04-03 05:10:00+07:00,0.007,0.0
2025-04-03 05:20:00+07:00,0.008,0.0
2025-04-03 05:30:00+07:00,0.012,0.0
2025-04-03 05:40:00+07:00,0.016,0.0
2025-04-03 05:50:00+07:00,0.057,0.0
2025-04-03 06:00:00+07:00,1.592,0.0
2025-04-03 06:10:00+07:00,5.297,0.0
2025-04-03 06:20:00+07:00,12.376,0.0
2025-04-03 06:30:00+07:00,24.851,0.0
2025-04-03 06:40:00+07:00,33.125,0.0
2025-04-03 06:50:00+07:00,42.699,0.0
2025-04-03 07:00:00+07:00,61.361,32.0
2025-04-03 07:10:00+07:00,78.757,32.0
2025-04-03 07:20:00+07:00,101.972,32.0
2025-04-03 07:30:00+07:00,127.138,32.0
2025-04-03 07:40:00+07:00,148.652,32.0
2025-04-03 07:50:00+07:00,173.733,32.0
2025-04-03 08:00:00+07:00,201.684,146.0
2025-04-03 08:10:00+07:00,232.668,146.0
2025-04-03 08:20:00+07:00,266.065,146.0
2025-04-03 08:30:00+07:00,295.634,146.0
2025-04-03 08:40:00+07:00,328.036,146.0
2025-04-03 08:50:00+07:00,359.821,146.0
2025-04-03 09:00:00+07:00,389.477,248.0
2025-04-03 09:10:00+07:00,416.106,248.0
2025-04-03 09:20:00+07:00,443.037,248.0
2025-04-03 09:30:00+07:00,478.129,248.0
2025-04-03 09:40:00+07:00,507.331,248.0
2025-04-03 09:50:00+07:00,535.887,248.0
2025-04-03 10:00:00+07:00,557.049,443.0
2025-04-03 10:10:00+07:00,590.087,443.0
2025-04-03 10:20:00+07:00,613.57,443.0
2025-04-03 10:30:00+07:00,634.569,443.0
2025-04-03 10:40:00+07:00,650.627,443.0
2025-04-03 10:50:00+07:00,675.35,443.0
2025-04-03 11:00:00+07:00,686.728,490.0
2025-04-03 11:00:00+07:00,681.566,490.0
2025-04-03 11:10:00+07:00,697.264,490.0
2025-04-03 11:20:00+07:00,712.004,490.0
2025-04-03 11:30:00+07:00,721.589,490.0
2025-04-03 11:40:00+07:00,735.978,490.0
2025-04-03 11:50:00+07:00,748.249,490.0
2025-04-03 12:00:00+07:00,750.928,667.0
2025-04-03 12:10:00+07:00,754.936,667.0
2025-04-03 12:20:00+07:00,757.742,667.0
2025-04-03 12:30:00+07:00,751.322,667.0
2025-04-03 12:40:00+07:00,743.017,667.0
2025-04-03 12:50:00+07:00,743.718,667.0
2025-04-03 13:00:00+07:00,739.318,648.0
2025-04-03 13:10:00+07:00,727.002,648.0
2025-04-03 13:20:00+07:00,708.02,648.0
2025-04-03 13:30:00+07:00,691.021,648.0
2025-04-03 13:40:00+07:00,672.122,648.0
2025-04-03 13:50:00+07:00,658.973,648.0
2025-04-03 14:00:00+07:00,643.618,519.0
2025-04-03 14:10:00+07:00,626.449,519.0
2025-04-03 14:20:00+07:00,606.069,519.0
2025-04-03 14:30:00+07:00,582.022,519.0
2025-04-03 14:40:00+07:00,555.719,519.0
2025-04-03 14:50:00+07:00,536.55,519.0
2025-04-03 15:00:00+07:00,508.992,321.0
2025-04-03 15:10:00+07:00,475.488,321.0
2025-04-03 15:20:00+07:00,443.698,321.0
2025-04-03 15:30:00+07:00,407.663,321.0
2025-04-03 15:40:00+07:00,376.479,321.0
2025-04-03 15:50:00+07:00,340.624,321.0
2025-04-03 16:00:00+07:00,314.897,58.0
2025-04-03 16:10:00+07:00,289.657,58.0
2025-04-03 16:20:00+07:00,261.461,58.0
2025-04-03 16:30:00+07:00,245.933,58.0
2025-04-03 16:40:00+07:00,187.978,58.0
2025-04-03 16:50:00+07:00,67.175,58.0
2025-04-03 17:00:00+07:00,37.601,4.0
2025-04-03 17:10:00+07:00,41.849,4.0
2025-04-03 17:20:00+07:00,35.46,4.0
2025-04-03 17:30:00+07:00,29.169,4.0
2025-04-03 17:40:00+07:00,22.766,4.0
2025-04-03 17:50:00+07:00,17.281,4.0
2025-04-03 18:00:00+07:00,14.495,0.0
2025-04-03 18:10:00+07:00,12.2,0.0
2025-04-03 18:20:00+07:00,9.555,0.0
2025-04-03 18:30:00+07:00,8.897,0.0
2025-04-03 18:40:00+07:00,7.222,0.0
2025-04-03 18:50:00+07:00,0.513,0.0
2025-04-03 19:00:00+07:00,0.059,0.0
2025-04-03 19:10:00+07:00,0.033,0.0
2025-04-03 19:20:00+07:00,0.023,0.0
2025-04-03 19:30:00+07:00,0.028,0.0
2025-04-03 19:40:00+07:00,0.027,0.0
2025-04-03 19:50:00+07:00,0.024,0.0
2025-04-03 20:00:00+07:00,0.021,0.0
2025-04-03 20:10:00+07:00,0.016,0.0
2025-04-03 20:20:00+07:00,0.014,0.0
2025-04-03 20:30:00+07:00,0.016,0.0
2025-04-03 20:40:00+07:00,0.019,0.0
2025-04-03 20:50:00+07:00,0.013,0.0
2025-04-03 21:00:00+07:00,0.022,0.0
2025-04-03 21:10:00+07:00,0.017,0.0
2025-04-03 21:20:00+07:00,0.018,0.0
2025-04-03 21:30:00+07:00,0.016,0.0
2025-04-03 21:40:00+07:00,0.014,0.0
2025-04-03 21:50:00+07:00,0.015,0.0
2025-04-03 22:00:00+07:00,0.018,0.0
2025-04-03 22:10:00+07:00,0.014,0.0
2025-04-03 22:20:00+07:00,0.015,0.0
2025-04-03 22:30:00+07:00,0.011,0.0
2025-04-03 22:40:00+07:00,0.011,0.0
2025-04-03 22:50:00+07:00,0.022,0.0
2025-04-03 23:00:00+07:00,0.032,0.0
2025-04-03 23:10:00+07:00,0.027,0.0
2025-04-03 23:20:00+07:00,0.025,0.0
2025-04-03 23:30:00+07:00,0.024,0.0
2025-04-03 23:40:00+07:00,0.029,0.0
2025-04-03 23:50:00+07:00,0.027,0.0
2025-04-04 00:00:00+07:00,0.027,0.0
2025-04-04 00:10:00+07:00,0.027,0.0
2025-04-04 00:20:00+07:00,0.024,0.0
2025-04-04 00:30:00+07:00,0.03,0.0
2025-04-04 00:40:00+07:00,0.029,0.0
2025-04-04 00:50:00+07:00,0.031,0.0
2025-04-04 01:00:00+07:00,0.027,0.0
2025-04-04 01:10:00+07:00,0.026,0.0
2025-04-04 01:20:00+07:00,0.023,0.0
2025-04-04 01:30:00+07:00,0.024,0.0
2025-04-04 01:40:00+07:00,0.026,0.0
2025-04-04 01:50:00+07:00,0.025,0.0
2025-04-04 02:00:00+07:00,0.019,0.0
2025-04-04 02:10:00+07:00,0.022,0.0
2025-04-04 02:20:00+07:00,0.024,0.0
2025-04-04 02:30:00+07:00,0.023,0.0
2025-04-04 02:40:00+07:00,0.015,0.0
2025-04-04 02:50:00+07:00,0.018,0.0
2025-04-04 03:00:00+07:00,0.022,0.0
2025-04-04 03:10:00+07:00,0.016,0.0
2025-04-04 03:20:00+07:00,0.017,0.0
2025-04-04 03:30:00+07:00,0.016,0.0
2025-04-04 03:40:00+07:00,0.017,0.0
2025-04-04 03:50:00+07:00,0.016,0.0
2025-04-04 04:00:00+07:00,0.018,0.0
2025-04-04 04:10:00+07:00,0.016,0.0
2025-04-04 04:20:00+07:00,0.014,0.0
2025-04-04 04:30:00+07:00,0.014,0.0
2025-04-04 04:40:00+07:00,0.018,0.0
2025-04-04 04:50:00+07:00,0.014,0.0
2025-04-04 05:00:00+07:00,0.011,0.0
2025-04-04 05:10:00+07:00,0.007,0.0
2025-04-04 05:20:00+07:00,0.005,0.0
2025-04-04 05:30:00+07:00,0.007,0.0
2025-04-04 05:40:00+07:00,0.008,0.0
2025-04-04 05:50:00+07:00,0.046,0.0
2025-04-04 06:00:00+07:00,0.777,8.0
2025-04-04 06:10:00+07:00,3.018,8.0
2025-04-04 06:20:00+07:00,8.286,8.0
2025-04-04 06:30:00+07:00,15.299,8.0
2025-04-04 06:40:00+07:00,29.246,8.0
2025-04-04 06:50:00+07:00,42.437,8.0
2025-04-04 07:00:00+07:00,56.531,139.0
2025-04-04 07:10:00+07:00,74.836,139.0
2025-04-04 07:20:00+07:00,95.755,139.0
2025-04-04 07:30:00+07:00,117.993,139.0
2025-04-04 07:40:00+07:00,145.295,139.0
2025-04-04 07:50:00+07:00,171.162,139.0
2025-04-04 08:00:00+07:00,195.803,351.0
2025-04-04 08:10:00+07:00,221.362,351.0
2025-04-04 08:20:00+07:00,250.32,351.0
2025-04-04 08:30:00+07:00,277.943,351.0
2025-04-04 08:40:00+07:00,305.327,351.0
2025-04-04 08:50:00+07:00,334.534,351.0
2025-04-04 09:00:00+07:00,368.125,510.0
2025-04-04 09:10:00+07:00,399.64,510.0
2025-04-04 09:20:00+07:00,432.559,510.0
2025-04-04 09:30:00+07:00,459.335,510.0
2025-04-04 09:40:00+07:00,470.348,510.0
2025-04-04 09:50:00+07:00,496.783,510.0
2025-04-04 10:00:00+07:00,534.53,676.0
2025-04-04 10:10:00+07:00,551.948,676.0
2025-04-04 10:20:00+07:00,572.978,676.0
2025-04-04 10:30:00+07:00,589.661,676.0
2025-04-04 10:40:00+07:00,619.31,676.0
2025-04-04 10:50:00+07:00,631.249,676.0
2025-04-04 11:00:00+07:00,651.042,651.0
2025-04-04 11:10:00+07:00,672.438,651.0
2025-04-04 11:20:00+07:00,683.033,651.0
2025-04-04 11:30:00+07:00,686.42,651.0
2025-04-04 11:40:00+07:00,691.079,651.0
2025-04-04 11:50:00+07:00,694.396,651.0
2025-04-04 12:00:00+07:00,708.286,625.0
2025-04-04 12:10:00+07:00,715.878,625.0
2025-04-04 12:20:00+07:00,718.899,625.0
2025-04-04 12:30:00+07:00,727.337,625.0
2025-04-04 12:40:00+07:00,724.156,625.0
2025-04-04 12:50:00+07:00,728.463,625.0
2025-04-04 13:00:00+07:00,717.208,584.0
2025-04-04 13:10:00+07:00,704.2,584.0
2025-04-04 13:20:00+07:00,686.393,584.0
2025-04-04 13:30:00+07:00,668.898,584.0
2025-04-04 13:40:00+07:00,661.988,584.0
2025-04-04 13:50:00+07:00,647.597,584.0
2025-04-04 14:00:00+07:00,639.381,480.0
2025-04-04 14:10:00+07:00,614.778,480.0
2025-04-04 14:20:00+07:00,564.135,480.0
2025-04-04 14:30:00+07:00,523.971,480.0
2025-04-04 14:40:00+07:00,334.933,480.0
2025-04-04 14:50:00+07:00,224.736,480.0
2025-04-04 15:00:00+07:00,263.31,330.0
