timestamp,solar_irradiance,solar_irradiance_forecast_sarimax_v2
2025-02-25 21:30:00+07:00,0.012,0.0853068928032804
2025-02-25 21:40:00+07:00,0.011,0.0851809605937061
2025-02-25 21:50:00+07:00,0.007,0.0845140233289837
2025-02-25 22:00:00+07:00,0.01,0.0158370635988275
2025-02-25 22:10:00+07:00,0.012,0.0108064832221495
2025-02-25 22:20:00+07:00,0.015,0.0061068657563627
2025-02-25 22:30:00+07:00,0.011,0.006620382231944
2025-02-25 22:40:00+07:00,0.017,0.0045326961815862
2025-02-25 22:50:00+07:00,0.015,0.0050463413171645
2025-02-25 23:00:00+07:00,0.011,0.0090013870612066
2025-02-25 23:10:00+07:00,0.01,0.0080512684564361
2025-02-25 23:20:00+07:00,0.015,0.0065515771027078
2025-02-25 23:30:00+07:00,0.013,0.0091092378542741
2025-02-25 23:40:00+07:00,0.009,0.0096172972175058
2025-02-25 23:50:00+07:00,0.01,0.0085960571792516
2025-02-26 00:00:00+07:00,0.009,0.010009874053311
2025-02-26 00:10:00+07:00,0.014,0.0142709689959583
2025-02-26 00:20:00+07:00,0.015,0.0173984690077592
2025-02-26 00:30:00+07:00,0.015,0.0147192264273944
2025-02-26 00:40:00+07:00,0.015,0.0147146178929195
2025-02-26 00:50:00+07:00,0.016,0.0146577917204917
2025-02-26 01:00:00+07:00,0.01,0.0178664298412065
2025-02-26 01:10:00+07:00,0.006,0.0199102418896996
2025-02-26 01:20:00+07:00,0.005,0.0203546665105103
2025-02-26 01:30:00+07:00,0.006,0.0192906877134472
2025-02-26 01:40:00+07:00,0.005,0.0192359253269293
2025-02-26 01:50:00+07:00,0.007,0.0187238568995775
2025-02-26 02:00:00+07:00,0.011,0.0103192466033487
2025-02-26 02:10:00+07:00,0.013,0.0122992437106959
2025-02-26 02:20:00+07:00,0.007,0.0149233457044199
2025-02-26 02:30:00+07:00,0.007,0.0138532822666164
2025-02-26 02:40:00+07:00,0.011,0.0117740798434485
2025-02-26 02:50:00+07:00,0.01,0.0117340618730477
2025-02-26 03:00:00+07:00,0.01,0.0094128278093489
2025-02-26 03:10:00+07:00,0.005,0.0047454334565299
2025-02-26 03:20:00+07:00,0.008,0.0042573165456377
2025-02-26 03:30:00+07:00,0.005,0.0074005644423766
2025-02-26 03:40:00+07:00,0.006,0.0053410272353856
2025-02-26 03:50:00+07:00,0.006,0.0011060191502396
2025-02-26 04:00:00+07:00,0.006,0.0020897394987443
2025-02-26 04:10:00+07:00,0.007,-0.0127624248016356
2025-02-26 04:20:00+07:00,0.007,-0.0116691986193809
2025-02-26 04:30:00+07:00,0.005,-0.0126777685362547
2025-02-26 04:40:00+07:00,0.005,-0.0095349824118044
2025-02-26 04:50:00+07:00,0.003,-0.014238030206263
2025-02-26 05:00:00+07:00,0.008,0.0005159993559043
2025-02-26 05:10:00+07:00,0.006,-0.115700264991988
2025-02-26 05:20:00+07:00,0.004,-0.1149976693312838
2025-02-26 05:30:00+07:00,0.011,-0.1137526745481483
2025-02-26 05:40:00+07:00,0.005,-0.1129968026221455
2025-02-26 05:50:00+07:00,0.004,-0.1143013476006663
2025-02-26 06:00:00+07:00,0.005,0.0084907387821341
2025-02-26 06:10:00+07:00,0.006,-0.6820932520329077
2025-02-26 06:20:00+07:00,0.027,-0.67979844260182
2025-02-26 06:30:00+07:00,0.523,-0.6801291595675385
2025-02-26 06:40:00+07:00,2.632,-0.6773406898696237
2025-02-26 06:50:00+07:00,9.62,-0.6771347765617222
2025-02-26 07:00:00+07:00,14.907,13.834230955550012
2025-02-26 07:10:00+07:00,33.147,9.710933721084656
2025-02-26 07:20:00+07:00,44.526,9.692414255168869
2025-02-26 07:30:00+07:00,62.087,9.673474935007794
2025-02-26 07:40:00+07:00,59.019,9.663944723876751
2025-02-26 07:50:00+07:00,73.87,9.71323851476876
2025-02-26 08:00:00+07:00,78.074,94.22570162891634
2025-02-26 08:10:00+07:00,118.351,101.17521209249831
2025-02-26 08:20:00+07:00,178.093,105.3565143615156
2025-02-26 08:30:00+07:00,327.066,99.12115667881272
2025-02-26 08:40:00+07:00,216.206,94.96572555384064
2025-02-26 08:50:00+07:00,141.888,96.43205226666272
2025-02-26 09:00:00+07:00,415.47,202.6462449927924
2025-02-26 09:10:00+07:00,368.691,218.2117584057144
2025-02-26 09:20:00+07:00,476.195,231.8881720039268
2025-02-26 09:30:00+07:00,526.958,257.7255597129706
2025-02-26 09:40:00+07:00,571.15,312.3776691875708
2025-02-26 09:50:00+07:00,587.075,303.3317475997148
2025-02-26 10:00:00+07:00,628.542,515.34335795798
2025-02-26 10:10:00+07:00,685.552,515.4942349969755
2025-02-26 10:20:00+07:00,606.206,503.941471096119
2025-02-26 10:30:00+07:00,365.916,555.1483669429201
2025-02-26 10:40:00+07:00,497.793,600.455150019941
2025-02-26 10:50:00+07:00,591.322,525.1755092369835
