timestamp,solar_irradiance,solar_irradiance_forecast_sarimax_v1
2025-02-23 17:40:00+07:00,32.074,37.96459550182607
2025-02-23 17:50:00+07:00,15.601,36.64889472883143
2025-02-23 18:00:00+07:00,10.884,15.820760315064506
2025-02-23 18:10:00+07:00,10.047,13.343393619246864
2025-02-23 18:20:00+07:00,7.547,11.980115689812845
2025-02-23 18:30:00+07:00,1.864,11.14779007423775
2025-02-23 18:40:00+07:00,0.156,10.571739603972276
2025-02-23 18:50:00+07:00,0.032,10.122472543845191
2025-02-23 19:00:00+07:00,0.009,-0.4623408157907057
2025-02-23 19:10:00+07:00,0.004,-0.6371830987247613
2025-02-23 19:20:00+07:00,0.002,-0.7054366202583762
2025-02-23 19:30:00+07:00,0.002,-0.7239931625261815
2025-02-23 19:40:00+07:00,0.001,-0.7196134429304544
2025-02-23 19:50:00+07:00,0.002,-0.7048773543395749
2025-02-23 20:00:00+07:00,0.008,0.0034987641344516
2025-02-23 20:10:00+07:00,0.008,0.0036029586265149
2025-02-23 20:20:00+07:00,0.009,0.0035865525413091
2025-02-23 20:30:00+07:00,0.009,0.0035155746107303
2025-02-23 20:40:00+07:00,0.009,0.0034210283695428
2025-02-23 20:50:00+07:00,0.009,0.0033174350027608
2025-02-23 21:00:00+07:00,0.007,0.008737180571084
2025-02-23 21:10:00+07:00,0.015,0.0084921586762913
2025-02-23 21:20:00+07:00,0.008,0.00823030727444
2025-02-23 21:30:00+07:00,0.011,0.0079654371196121
2025-02-23 21:40:00+07:00,0.011,0.0077038843183749
2025-02-23 21:50:00+07:00,0.008,0.0074484724802258
2025-02-23 22:00:00+07:00,0.009,0.0081399096055562
2025-02-23 22:10:00+07:00,0.009,0.007677421027531
2025-02-23 22:20:00+07:00,0.006,0.0073310701799223
2025-02-23 22:30:00+07:00,0.011,0.0070436850862482
2025-02-23 22:40:00+07:00,0.009,0.0067882134242359
2025-02-23 22:50:00+07:00,0.012,0.0065517836694504
2025-02-23 23:00:00+07:00,0.008,0.011366360758868
2025-02-23 23:10:00+07:00,0.003,0.0112899593792631
2025-02-23 23:20:00+07:00,0.007,0.0110552685480723
2025-02-23 23:30:00+07:00,0.006,0.0107527264617295
2025-02-23 23:40:00+07:00,0.008,0.010424675925711
2025-02-23 23:50:00+07:00,0.004,0.010090830828345
2025-02-24 00:00:00+07:00,0.009,0.0044813242960116
2025-02-24 00:10:00+07:00,0.015,0.0041080014082261
2025-02-24 00:20:00+07:00,0.011,0.0038654241386197
2025-02-24 00:30:00+07:00,0.012,0.0036866201566329
2025-02-24 00:40:00+07:00,0.01,0.0035399937259149
2025-02-24 00:50:00+07:00,0.012,0.0034106018011938
2025-02-24 01:00:00+07:00,0.014,0.0112454520338641
2025-02-24 01:10:00+07:00,0.012,0.0110045613134891
2025-02-24 01:20:00+07:00,0.009,0.0107000968167317
2025-02-24 01:30:00+07:00,0.007,0.0103721037814107
2025-02-24 01:40:00+07:00,0.005,0.0100392158473913
2025-02-24 01:50:00+07:00,0.012,0.0097099963240331
2025-02-24 02:00:00+07:00,0.01,0.010485231921734
2025-02-24 02:10:00+07:00,0.013,0.0106658057579527
2025-02-24 02:20:00+07:00,0.011,0.0105590686696643
2025-02-24 02:30:00+07:00,0.011,0.0103235212494235
2025-02-24 02:40:00+07:00,0.012,0.0100335480833862
2025-02-24 02:50:00+07:00,0.017,0.0097239512788747
2025-02-24 03:00:00+07:00,0.014,0.0159437444110526
2025-02-24 03:10:00+07:00,0.008,0.0159829773586289
2025-02-24 03:20:00+07:00,0.011,0.0157177805576767
2025-02-24 03:30:00+07:00,0.012,0.0153187920842152
2025-02-24 03:40:00+07:00,0.01,0.0148660061994661
2025-02-24 03:50:00+07:00,0.006,0.0143967657795784
2025-02-24 04:00:00+07:00,0.004,0.0062059163745945
2025-02-24 04:10:00+07:00,0.005,0.0056108628634915
2025-02-24 04:20:00+07:00,0.005,0.0052408038300707
2025-02-24 04:30:00+07:00,0.008,0.0049796504007023
2025-02-24 04:40:00+07:00,0.011,0.0047726639900536
2025-02-24 04:50:00+07:00,0.012,0.0045939842306072
2025-02-24 05:00:00+07:00,0.01,0.0119259578865265
2025-02-24 05:10:00+07:00,0.003,0.0118894015022697
2025-02-24 05:20:00+07:00,0.005,0.0116622209647214
2025-02-24 05:30:00+07:00,0.006,0.0113523467992788
2025-02-24 05:40:00+07:00,0.006,0.0110103420881624
2025-02-24 05:50:00+07:00,0.006,0.0106597774754188
2025-02-24 06:00:00+07:00,0.006,0.0058803259106348
2025-02-24 06:10:00+07:00,0.004,0.0057472642039885
2025-02-24 06:20:00+07:00,0.022,0.005584954216378
2025-02-24 06:30:00+07:00,0.298,0.0054122132645098
2025-02-24 06:40:00+07:00,1.834,0.0052377862529112
2025-02-24 06:50:00+07:00,6.448,0.0050656811828187
2025-02-24 07:00:00+07:00,9.514,5.860307272975251
2025-02-24 07:10:00+07:00,14.002,6.186478223610125
2025-02-24 07:20:00+07:00,13.106,6.225299576698367
2025-02-24 07:30:00+07:00,15.976,6.132715295109859
2025-02-24 07:40:00+07:00,33.772,5.98199288963697
2025-02-24 07:50:00+07:00,45.788,5.8074920419906
2025-02-24 08:00:00+07:00,61.813,44.503801728658445
2025-02-24 08:10:00+07:00,53.664,45.2702872950001
2025-02-24 08:20:00+07:00,109.529,44.81727272651583
2025-02-24 08:30:00+07:00,245.489,43.81751809916464
2025-02-24 08:40:00+07:00,266.363,42.58675083148497
2025-02-24 08:50:00+07:00,274.913,41.272689442582376
2025-02-24 09:00:00+07:00,222.152,276.27018510223013
2025-02-24 09:10:00+07:00,234.899,272.8425360783645
2025-02-24 09:20:00+07:00,302.576,266.4514673988654
2025-02-24 09:30:00+07:00,249.707,258.8254902432547
2025-02-24 09:40:00+07:00,347.48,250.77279038393328
2025-02-24 09:50:00+07:00,252.767,242.6685763135219
2025-02-24 10:00:00+07:00,308.444,261.2790499347032
2025-02-24 10:10:00+07:00,458.308,249.99038390254333
2025-02-24 10:20:00+07:00,624.782,240.42795288116776
2025-02-24 10:30:00+07:00,619.487,231.82014516669688
2025-02-24 10:40:00+07:00,603.442,223.7990415199511
2025-02-24 10:50:00+07:00,548.286,216.18688187453307
2025-02-24 11:00:00+07:00,543.708,540.5105531850527
2025-02-24 11:10:00+07:00,481.717,519.972211966855
2025-02-24 11:20:00+07:00,665.272,501.4208761890756
2025-02-24 11:30:00+07:00,614.371,484.1019762119994
2025-02-24 11:40:00+07:00,400.134,467.6504255870488
2025-02-24 11:50:00+07:00,329.84,451.8847829346784
2025-02-24 12:00:00+07:00,421.523,312.3814889228219
2025-02-24 12:10:00+07:00,470.316,286.26801311245765
2025-02-24 12:20:00+07:00,696.627,269.319186676184
2025-02-24 12:30:00+07:00,706.433,256.8395974790076
2025-02-24 12:40:00+07:00,635.799,246.61411040399284
2025-02-24 12:50:00+07:00,621.025,237.5951206796534
2025-02-24 13:00:00+07:00,761.941,604.2679935735205
2025-02-24 13:10:00+07:00,654.022,583.2161463585943
2025-02-24 13:20:00+07:00,758.863,563.3112180919924
2025-02-24 13:30:00+07:00,756.752,544.2805329758246
2025-02-24 13:40:00+07:00,721.713,525.9845660566264
2025-02-24 13:50:00+07:00,407.906,508.3468348650333
2025-02-24 14:00:00+07:00,727.216,429.44803500794455
2025-02-24 14:10:00+07:00,515.891,388.35191917559104
2025-02-24 14:20:00+07:00,608.223,362.7795284190946
2025-02-24 14:30:00+07:00,528.365,344.7218962733591
2025-02-24 14:40:00+07:00,546.043,330.40258587558753
2025-02-24 14:50:00+07:00,531.446,318.0374568113766
2025-02-24 15:00:00+07:00,382.768,514.2427658493284
2025-02-24 15:10:00+07:00,351.782,498.4993780112464
2025-02-24 15:20:00+07:00,424.86,482.50957814648734
2025-02-24 15:30:00+07:00,387.531,466.6908481131644
2025-02-24 15:40:00+07:00,262.035,451.2300749990282
2025-02-24 15:50:00+07:00,282.9,436.2059364713911
2025-02-24 16:00:00+07:00,323.864,261.6985911250188
2025-02-24 16:10:00+07:00,231.417,249.58160311617047
2025-02-24 16:20:00+07:00,254.153,239.64959946635992
2025-02-24 16:30:00+07:00,249.221,230.88745349125665
2025-02-24 16:40:00+07:00,175.313,222.81265699626024
2025-02-24 16:50:00+07:00,147.49,215.1935399377245
2025-02-24 17:00:00+07:00,120.528,140.23218729999067
2025-02-24 17:10:00+07:00,117.658,130.14910837246327
2025-02-24 17:20:00+07:00,100.667,123.2573926642653
2025-02-24 17:30:00+07:00,77.388,117.93950543637538
2025-02-24 17:40:00+07:00,27.28,113.43174321436422
2025-02-24 17:50:00+07:00,9.949,109.37234322584072
2025-02-24 18:00:00+07:00,5.841,6.089187889908818
2025-02-24 18:10:00+07:00,4.125,1.4478025170233932
2025-02-24 18:20:00+07:00,1.915,-0.6892483871528801
2025-02-24 18:30:00+07:00,0.482,-1.6492077778756715
2025-02-24 18:40:00+07:00,0.068,-2.056696699780912
2025-02-24 18:50:00+07:00,0.031,-2.2056451355348474
2025-02-24 19:00:00+07:00,0.017,-0.0956251955408535
2025-02-24 19:10:00+07:00,0.028,-0.1299484207005633
2025-02-24 19:20:00+07:00,0.025,-0.1432611211671967
2025-02-24 19:30:00+07:00,0.022,-0.1467801723618353
2025-02-24 19:40:00+07:00,0.022,-0.1457816774337691
2025-02-24 19:50:00+07:00,0.021,-0.1427457890306671
2025-02-24 20:00:00+07:00,0.027,0.0206098114394212
2025-02-24 20:10:00+07:00,0.014,0.0198935334342108
2025-02-24 20:20:00+07:00,0.005,0.0192153948542497
2025-02-24 20:30:00+07:00,0.006,0.0185666155004903
2025-02-24 20:40:00+07:00,0.002,0.0179426812488137
2025-02-24 20:50:00+07:00,0.003,0.0173410985954289
2025-02-24 21:00:00+07:00,0.003,0.0022702617607831
2025-02-24 21:10:00+07:00,0.003,0.0020941356697324
2025-02-24 21:20:00+07:00,0.0,0.0019769289156173
2025-02-24 21:30:00+07:00,0.005,0.0018886007712312
2025-02-24 21:40:00+07:00,0.006,0.001814974001483
2025-02-24 21:50:00+07:00,0.004,0.0017493388952146
2025-02-24 22:00:00+07:00,0.004,0.0044016549875712
2025-02-24 22:10:00+07:00,0.001,0.0042317007748195
2025-02-24 22:20:00+07:00,0.007,0.0040794472998389
2025-02-24 22:30:00+07:00,0.002,0.0039379423366897
2025-02-24 22:40:00+07:00,0.002,0.0038038329032317
2025-02-24 22:50:00+07:00,0.002,0.0036754627268606
2025-02-24 23:00:00+07:00,0.004,0.0017667002630376
2025-02-24 23:10:00+07:00,0.003,0.0016514097491769
2025-02-24 23:20:00+07:00,0.004,0.0015697179749059
2025-02-24 23:30:00+07:00,0.002,0.0015047572843387
2025-02-24 23:40:00+07:00,0.002,0.0014485581232411
2025-02-24 23:50:00+07:00,0.001,0.0013973399045618
2025-02-25 00:00:00+07:00,0.006,0.0009796492898007
2025-02-25 00:10:00+07:00,0.004,0.000832258568911
2025-02-25 00:20:00+07:00,0.009,0.0007504705321291
2025-02-25 00:30:00+07:00,0.007,0.0006999741912437
2025-02-25 00:40:00+07:00,0.003,0.0006646069940543
2025-02-25 00:50:00+07:00,0.003,0.0006367485138186
2025-02-25 01:00:00+07:00,0.012,0.0025944730990663
2025-02-25 01:10:00+07:00,0.01,0.0022942497451733
2025-02-25 01:20:00+07:00,0.009,0.0021170460905646
2025-02-25 01:30:00+07:00,0.015,0.001998943419156
2025-02-25 01:40:00+07:00,0.011,0.0019098178560342
2025-02-25 01:50:00+07:00,0.003,0.0018354525970813
2025-02-25 02:00:00+07:00,0.003,0.0038254692611183
2025-02-25 02:10:00+07:00,0.009,0.0029045883100821
2025-02-25 02:20:00+07:00,0.011,0.0024342328915552
2025-02-25 02:30:00+07:00,0.009,0.0021771555197827
2025-02-25 02:40:00+07:00,0.015,0.0020216530286968
2025-02-25 02:50:00+07:00,0.006,0.0019151117548049
2025-02-25 03:20:00+07:00,0.008,0.0072389910553558
2025-02-25 03:30:00+07:00,0.002,0.0065214059242866
2025-02-25 03:40:00+07:00,0.003,0.0060794811538756
2025-02-25 03:50:00+07:00,0.005,0.0057707830713791
2025-02-25 04:00:00+07:00,0.006,0.0055281578799337
2025-02-25 04:10:00+07:00,0.003,0.005319886568469
2025-02-25 04:20:00+07:00,0.005,0.0034344851478258
2025-02-25 04:30:00+07:00,0.005,0.0031700649709682
2025-02-25 04:40:00+07:00,0.007,0.0029936386265216
2025-02-25 04:50:00+07:00,0.004,0.0028603658902924
2025-02-25 05:00:00+07:00,0.007,0.002749084293748
2025-02-25 05:10:00+07:00,0.005,0.0026497773794704
2025-02-25 05:20:00+07:00,0.005,0.0051617654208061
2025-02-25 05:30:00+07:00,0.006,0.0049490155429549
2025-02-25 05:40:00+07:00,0.005,0.0047645908974113
2025-02-25 05:50:00+07:00,0.003,0.0045963176729023
2025-02-25 06:20:00+07:00,0.019,0.0044383718563388
2025-02-25 06:30:00+07:00,0.148,0.0042879211580174
2025-02-25 06:40:00+07:00,0.392,0.1299528670143769
2025-02-25 07:50:00+07:00,60.789,0.1384684957439503
2025-02-25 08:00:00+07:00,69.073,0.1398901851889228
2025-02-25 08:10:00+07:00,57.34,0.1380595954000619
2025-02-25 08:20:00+07:00,49.63,0.1347819300793051
2025-02-25 08:30:00+07:00,52.787,0.1309040204668614
2025-02-25 08:40:00+07:00,67.288,50.00855593159008
2025-02-25 08:50:00+07:00,98.68,48.26304721636126
2025-02-25 09:00:00+07:00,125.541,46.61430276825936
2025-02-25 09:10:00+07:00,175.851,45.0387751234376
2025-02-25 09:20:00+07:00,281.847,43.52445570602991
2025-02-25 09:30:00+07:00,265.292,42.06479775435494
2025-02-25 09:40:00+07:00,213.969,270.56965051105965
2025-02-25 09:50:00+07:00,207.131,267.885137220024
2025-02-25 10:00:00+07:00,187.504,261.91991936152056
2025-02-25 10:10:00+07:00,290.12,254.56791557871668
2025-02-25 10:20:00+07:00,379.073,246.71524673142525
2025-02-25 10:50:00+07:00,235.99,238.77388419916585
2025-02-25 11:00:00+07:00,230.083,256.8894991457878
2025-02-25 11:10:00+07:00,272.585,243.45866642478543
2025-02-25 11:20:00+07:00,370.502,233.03741370115185
2025-02-25 11:30:00+07:00,566.413,224.1697994395673
2025-02-25 11:40:00+07:00,565.262,216.16598804209207
2025-02-25 11:50:00+07:00,410.893,208.69686936910892
2025-02-25 12:00:00+07:00,415.094,429.5524992846776
2025-02-25 12:10:00+07:00,375.308,407.5592384641368
2025-02-25 12:20:00+07:00,297.265,390.3367788758758
2025-02-25 12:30:00+07:00,344.657,375.5895978187856
2025-02-25 12:40:00+07:00,384.576,362.22960458622936
2025-02-25 12:50:00+07:00,418.336,349.7372502131918
2025-02-25 13:00:00+07:00,471.414,405.2892035129247
2025-02-25 13:10:00+07:00,435.251,399.75442043648457
2025-02-25 13:20:00+07:00,355.634,390.15729975025926
2025-02-25 13:30:00+07:00,315.608,378.8821383767031
2025-02-25 13:40:00+07:00,323.207,367.04329291415786
2025-02-25 13:50:00+07:00,437.303,355.1576774231627
2025-02-25 14:00:00+07:00,653.845,406.7854867252606
2025-02-25 14:10:00+07:00,432.792,405.0050429664829
2025-02-25 14:20:00+07:00,522.755,397.02282413116967
2025-02-25 14:30:00+07:00,679.749,386.3607151045461
2025-02-25 14:40:00+07:00,627.648,374.6683142385739
2025-02-25 14:50:00+07:00,587.971,362.7142855104897
2025-02-25 15:00:00+07:00,497.621,580.2194865209817
2025-02-25 15:10:00+07:00,414.54,560.8094837728544
2025-02-25 15:20:00+07:00,574.44,542.0482485972939
2025-02-25 15:30:00+07:00,371.467,523.9143888546366
2025-02-25 15:40:00+07:00,370.097,506.3870627927315
2025-02-25 15:50:00+07:00,335.101,489.4460481249055
2025-02-25 16:00:00+07:00,242.832,319.7308839033984
2025-02-25 16:10:00+07:00,294.633,304.8509476748193
2025-02-25 16:20:00+07:00,249.094,292.68328112451985
2025-02-25 16:30:00+07:00,200.007,281.9649310923312
2025-02-25 16:40:00+07:00,218.676,272.0957017287027
2025-02-25 16:50:00+07:00,190.85,262.78752090111243
2025-02-25 17:00:00+07:00,154.061,185.72811442431785
2025-02-25 17:10:00+07:00,146.509,178.18348141205732
2025-02-25 17:20:00+07:00,79.194,171.5958837443697
2025-02-25 17:30:00+07:00,70.296,165.5603112885127
2025-02-25 17:40:00+07:00,51.925,159.8827450992929
2025-02-25 17:50:00+07:00,37.54,154.4685840891679
2025-02-25 18:00:00+07:00,28.291,34.46155773033627
2025-02-25 18:10:00+07:00,16.37,31.03714737574229
2025-02-25 18:20:00+07:00,6.017,28.929709446055195
2025-02-25 18:30:00+07:00,2.771,27.45869600029079
2025-02-25 18:40:00+07:00,0.203,26.303248612859164
2025-02-25 18:50:00+07:00,0.032,25.311817253840506
2025-02-25 19:00:00+07:00,0.027,-0.6156274029800728
2025-02-25 19:10:00+07:00,0.021,-0.7976911142063061
2025-02-25 19:20:00+07:00,0.02,-0.8663872805358794
2025-02-25 19:30:00+07:00,0.022,-0.8822948938234783
2025-02-25 19:40:00+07:00,0.012,-0.8739067682567114
2025-02-25 19:50:00+07:00,0.012,-0.8546148196006504
2025-02-25 20:00:00+07:00,0.012,0.0128098445228665
2025-02-25 20:10:00+07:00,0.015,0.0120161172389696
2025-02-25 20:20:00+07:00,0.01,0.0114422482289323
2025-02-25 20:30:00+07:00,0.011,0.0109785576062166
2025-02-25 20:40:00+07:00,0.01,0.010573199756565
2025-02-25 20:50:00+07:00,0.012,0.010201556581517
2025-02-25 21:00:00+07:00,0.013,0.0112853332592257
2025-02-25 21:10:00+07:00,0.011,0.0111009777982459
2025-02-25 21:20:00+07:00,0.013,0.0108205242942729
2025-02-25 21:30:00+07:00,0.012,0.0105013214314209
2025-02-25 21:40:00+07:00,0.011,0.0101701439036944
2025-02-25 21:50:00+07:00,0.007,0.0098393838419635
2025-02-25 22:00:00+07:00,0.01,0.0071291907659135
2025-02-25 22:10:00+07:00,0.012,0.0065166916978604
2025-02-25 22:20:00+07:00,0.015,0.0061226550903573
2025-02-25 22:30:00+07:00,0.011,0.0058349772298271
2025-02-25 22:40:00+07:00,0.017,0.0056007775217978
2025-02-25 22:50:00+07:00,0.015,0.0053950530161775
2025-02-25 23:00:00+07:00,0.011,0.015049296693677
2025-02-25 23:10:00+07:00,0.01,0.0146983250173673
2025-02-25 23:20:00+07:00,0.015,0.0142783703609493
2025-02-25 23:30:00+07:00,0.013,0.0138344716938411
2025-02-25 23:40:00+07:00,0.009,0.0133875417109087
2025-02-25 23:50:00+07:00,0.01,0.0129471474835402
2025-02-26 00:00:00+07:00,0.009,0.0092697485502249
2025-02-26 00:10:00+07:00,0.014,0.0088794918918261
2025-02-26 00:20:00+07:00,0.015,0.0085447124498439
2025-02-26 00:30:00+07:00,0.015,0.0082410987812518
2025-02-26 00:40:00+07:00,0.015,0.0079570394547587
2025-02-26 00:50:00+07:00,0.016,0.0076869060267385
2025-02-26 01:00:00+07:00,0.01,0.0154370099868086
2025-02-26 01:10:00+07:00,0.006,0.0150945702554125
2025-02-26 01:20:00+07:00,0.005,0.0146714797149775
2025-02-26 01:30:00+07:00,0.006,0.0142191928880252
2025-02-26 01:40:00+07:00,0.005,0.013761633980408
2025-02-26 01:50:00+07:00,0.007,0.0133097797112685
2025-02-26 02:00:00+07:00,0.011,0.006497608815751
2025-02-26 02:10:00+07:00,0.013,0.0064659237093292
2025-02-26 02:20:00+07:00,0.007,0.0063370041110567
2025-02-26 02:30:00+07:00,0.007,0.0061661346420854
2025-02-26 02:40:00+07:00,0.011,0.0059792077121902
2025-02-26 02:50:00+07:00,0.01,0.0057882863951844
2025-02-26 03:00:00+07:00,0.01,0.0099617987756445
2025-02-26 03:10:00+07:00,0.005,0.0097801512199886
2025-02-26 03:20:00+07:00,0.008,0.0095243202275466
2025-02-26 03:30:00+07:00,0.005,0.0092392730023035
2025-02-26 03:40:00+07:00,0.006,0.0089459829586721
2025-02-26 03:50:00+07:00,0.006,0.0086541370810118
2025-02-26 04:00:00+07:00,0.006,0.0057518955436819
2025-02-26 04:10:00+07:00,0.007,0.005604852956713
2025-02-26 04:20:00+07:00,0.007,0.0054387049058469
2025-02-26 04:30:00+07:00,0.005,0.0052668079261103
2025-02-26 04:40:00+07:00,0.005,0.0050953398443548
2025-02-26 04:50:00+07:00,0.003,0.0049271034190554
2025-02-26 05:00:00+07:00,0.008,0.003015555546934
2025-02-26 05:10:00+07:00,0.006,0.0027209306155548
2025-02-26 05:20:00+07:00,0.004,0.0025387176010267
2025-02-26 05:30:00+07:00,0.011,0.002410868696979
2025-02-26 05:40:00+07:00,0.005,0.0023100146485494
2025-02-26 05:50:00+07:00,0.004,0.0022232268591553
2025-02-26 06:00:00+07:00,0.005,0.0038969842272805
2025-02-26 06:10:00+07:00,0.006,0.0035062009455552
2025-02-26 06:20:00+07:00,0.027,0.0032663381205741
2025-02-26 06:30:00+07:00,0.523,0.0030993782442653
2025-02-26 06:40:00+07:00,2.632,0.0029685393428256
2025-02-26 06:50:00+07:00,9.62,0.002856449266317
2025-02-26 07:00:00+07:00,14.907,8.722744694370537
2025-02-26 07:10:00+07:00,33.147,9.21118566344362
2025-02-26 07:20:00+07:00,44.526,9.270260368460114
2025-02-26 07:30:00+07:00,62.087,9.13296599902196
2025-02-26 07:40:00+07:00,59.019,8.908772777098623
2025-02-26 07:50:00+07:00,73.87,8.649018678716036
2025-02-26 08:00:00+07:00,78.074,71.06054689366675
2025-02-26 08:10:00+07:00,118.351,70.53510492280566
2025-02-26 08:20:00+07:00,178.093,69.04696252512085
2025-02-26 08:30:00+07:00,327.066,67.14723195737606
2025-02-26 08:40:00+07:00,216.206,65.09390843579465
2025-02-26 08:50:00+07:00,141.888,63.0070765023352
2025-02-26 09:00:00+07:00,415.47,147.97031254639018
2025-02-26 09:10:00+07:00,368.691,134.28363900492383
2025-02-26 09:20:00+07:00,476.195,125.67939400687796
2025-02-26 09:30:00+07:00,526.958,119.53956897023204
2025-02-26 09:40:00+07:00,571.15,114.62956350167462
2025-02-26 09:50:00+07:00,587.075,110.365966797611
2025-02-26 10:00:00+07:00,628.542,575.5113272312062
2025-02-26 10:10:00+07:00,685.552,564.1402692401657
2025-02-26 10:20:00+07:00,606.206,548.9770434476004
2025-02-26 10:30:00+07:00,365.916,532.3572506063234
2025-02-26 10:40:00+07:00,497.793,515.3691728503763
2025-02-26 10:50:00+07:00,591.322,498.5144023665489
2025-02-26 11:00:00+07:00,491.502,556.1371329894338
2025-02-26 11:10:00+07:00,411.235,551.2813375394771
2025-02-26 11:20:00+07:00,328.133,539.3096886129997
2025-02-26 11:30:00+07:00,472.417,524.3129755316917
2025-02-26 11:40:00+07:00,601.437,508.20570956407767
