latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h)
2023-03-10T16:00,4.7,63,-1.6,0.10,51,52,23,14,76,339.0,205.0,134.0,481.5,23.4,33.0
2023-03-10T17:00,4.7,60,-2.4,0.00,2,54,29,8,77,259.0,153.0,106.0,455.4,20.2,28.8
2023-03-10T18:00,4.2,65,-1.9,0.00,1,28,25,5,8,131.0,69.0,62.0,401.9,15.6,24.6
2023-03-10T19:00,3.4,68,-2.0,0.00,0,18,20,0,0,26.0,9.0,17.0,155.9,10.2,20.0
2023-03-10T20:00,2.7,70,-2.3,0.00,1,31,10,0,74,0.0,0.0,0.0,0.0,9.2,20.1
2023-03-10T21:00,2.1,74,-2.1,0.00,1,30,0,0,100,0.0,0.0,0.0,0.0,7.9,19.8
2023-03-10T22:00,1.4,78,-2.0,0.00,1,33,0,5,100,0.0,0.0,0.0,0.0,7.6,18.7
2023-03-10T23:00,0.7,83,-1.8,0.00,1,33,0,41,28,0.0,0.0,0.0,0.0,5.8,15.3
2023-03-11T00:00,-0.0,89,-1.7,0.00,2,72,0,93,55,0.0,0.0,0.0,0.0,8.2,12.3
2023-03-11T01:00,0.1,89,-1.6,0.00,1,45,0,38,73,0.0,0.0,0.0,0.0,5.2,11.9
2023-03-11T02:00,0.7,86,-1.4,0.00,1,25,0,8,66,0.0,0.0,0.0,0.0,7.0,10.7
2023-03-11T03:00,0.4,89,-1.1,0.00,1,30,0,12,75,0.0,0.0,0.0,0.0,4.3,7.6
2023-03-11T04:00,0.1,92,-1.0,0.00,0,15,0,1,47,0.0,0.0,0.0,0.0,6.3,9.2
2023-03-11T05:00,-0.1,95,-0.8,0.00,0,8,0,2,24,0.0,0.0,0.0,0.0,6.6,10.0
2023-03-11T06:00,-0.5,96,-1.1,0.00,0,11,0,0,35,0.0,0.0,0.0,0.0,8.6,12.1
2023-03-11T07:00,-0.6,95,-1.2,0.00,1,40,0,22,89,0.0,0.0,0.0,0.0,6.5,10.1
2023-03-11T08:00,-0.8,97,-1.3,0.00,2,73,1,71,99,10.0,1.0,9.0,0.0,6.6,10.8
2023-03-11T09:00,0.9,94,0.1,0.00,2,74,2,99,43,72.0,7.0,65.0,33.5,6.6,12.2
2023-03-11T10:00,3.3,82,0.6,0.00,2,58,4,86,8,165.0,28.0,137.0,48.1,7.9,11.0
2023-03-11T11:00,4.7,68,-0.7,0.00,2,67,37,51,10,363.0,230.0,133.0,316.5,12.1,15.5
2023-03-11T12:00,5.4,60,-1.7,0.00,2,67,65,0,29,397.0,223.0,174.0,514.1,12.9,16.6
2023-03-11T13:00,5.8,57,-2.1,0.00,3,85,80,3,38,350.0,120.0,230.0,324.1,12.3,15.9
2023-03-11T14:00,6.1,56,-2.0,0.00,3,100,93,9,37,355.0,80.0,275.0,164.0,11.4,15.0
2023-03-11T15:00,6.3,56,-1.9,0.00,3,100,94,7,47,375.0,132.0,243.0,180.1,12.3,16.2
2023-03-11T16:00,6.5,54,-2.1,0.00,3,100,82,35,70,387.0,228.0,159.0,385.7,13.3,17.7
2023-03-11T17:00,5.8,59,-1.5,0.20,51,92,14,92,80,219.0,97.0,122.0,408.1,13.8,19.5
2023-03-11T18:00,5.0,69,-0.3,0.20,51,83,5,99,62,95.0,32.0,63.0,212.7,10.9,19.2
2023-03-11T19:00,3.8,78,0.3,1.10,71,75,19,92,10,14.0,4.0,10.0,70.6,12.7,21.6
2023-03-11T20:00,4.0,79,0.7,0.20,51,100,59,86,0,0.0,0.0,0.0,0.0,12.3,22.2
2023-03-11T21:00,3.7,84,1.3,0.60,71,100,89,93,0,0.0,0.0,0.0,0.0,12.3,22.1
2023-03-11T22:00,3.9,88,2.0,0.60,71,100,97,74,7,0.0,0.0,0.0,0.0,14.0,25.0
2023-03-11T23:00,4.2,90,2.7,0.30,51,100,100,59,1,0.0,0.0,0.0,0.0,11.8,20.9
2023-03-12T00:00,4.6,91,3.3,0.00,3,100,100,16,1,0.0,0.0,0.0,0.0,14.4,25.8
2023-03-12T01:00,5.2,93,4.2,0.00,3,97,100,12,0,0.0,0.0,0.0,0.0,15.1,26.7
2023-03-12T02:00,5.9,96,5.3,0.00,3,100,100,29,0,0.0,0.0,0.0,0.0,15.7,28.4
2023-03-12T03:00,7.5,96,6.8,0.00,3,100,100,28,0,0.0,0.0,0.0,0.0,17.1,31.0
2023-03-12T04:00,8.5,95,7.7,0.00,3,89,98,2,0,0.0,0.0,0.0,0.0,19.4,33.2
2023-03-12T05:00,8.8,94,8.0,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,19.9,33.4
2023-03-12T06:00,8.8,94,7.9,0.00,3,91,100,1,0,0.0,0.0,0.0,0.0,21.3,35.0
2023-03-12T07:00,8.5,93,7.5,0.00,3,91,100,0,2,0.0,0.0,0.0,0.0,19.8,33.0
2023-03-12T08:00,8.6,94,7.7,0.00,3,100,99,0,36,6.0,0.0,6.0,0.0,19.7,33.1
2023-03-12T09:00,8.8,93,7.8,0.00,3,92,100,0,8,53.0,5.0,48.0,11.2,19.7,32.0
2023-03-12T10:00,9.5,87,7.5,0.00,3,100,95,0,49,139.0,32.0,107.0,55.7,19.4,30.3
2023-03-12T11:00,10.2,76,6.1,0.00,3,94,74,0,90,297.0,150.0,147.0,231.7,23.7,34.3
2023-03-12T12:00,10.9,70,5.6,0.00,3,100,93,0,100,275.0,91.0,184.0,269.2,22.5,33.2
2023-03-12T13:00,11.6,66,5.4,0.00,3,100,97,3,100,350.0,135.0,215.0,204.5,26.7,38.3
2023-03-12T14:00,11.8,66,5.7,0.00,3,100,100,21,44,272.0,59.0,213.0,176.4,24.4,36.0
2023-03-12T15:00,12.1,68,6.3,0.00,3,100,97,8,99,246.0,25.0,221.0,68.9,22.0,34.1
2023-03-12T16:00,11.9,74,7.3,0.00,3,100,97,6,100,180.0,29.0,151.0,52.9,24.2,37.3
2023-03-12T17:00,11.3,80,7.9,0.00,3,100,97,88,99,122.0,15.0,107.0,52.7,24.7,38.5
2023-03-12T18:00,10.4,83,7.7,0.00,3,100,100,100,100,93.0,14.0,79.0,55.5,25.5,40.0
2023-03-12T19:00,9.7,84,7.2,0.00,3,100,94,99,100,18.0,1.0,17.0,31.5,23.7,38.1
2023-03-12T20:00,9.8,86,7.6,0.30,51,100,97,100,100,0.0,0.0,0.0,0.0,22.7,37.7
2023-03-12T21:00,9.9,87,7.9,0.40,51,100,100,95,98,0.0,0.0,0.0,0.0,25.0,41.2
2023-03-12T22:00,10.1,90,8.6,0.20,51,100,100,92,98,0.0,0.0,0.0,0.0,27.8,45.2
2023-03-12T23:00,10.2,95,9.4,0.10,51,100,100,42,100,0.0,0.0,0.0,0.0,29.6,47.0
2023-03-13T00:00,10.7,96,10.1,0.20,51,100,100,13,99,0.0,0.0,0.0,0.0,30.1,48.1
2023-03-13T01:00,11.2,95,10.5,0.00,3,100,100,1,99,0.0,0.0,0.0,0.0,32.0,50.3
2023-03-13T02:00,11.2,94,10.3,0.00,3,100,100,0,99,0.0,0.0,0.0,0.0,33.1,51.9
2023-03-13T03:00,10.9,94,10.0,0.30,51,100,100,26,100,0.0,0.0,0.0,0.0,35.2,54.8
2023-03-13T04:00,11.0,93,10.0,0.00,3,100,100,40,86,0.0,0.0,0.0,0.0,37.7,58.8
2023-03-13T05:00,11.3,92,10.0,0.00,3,100,100,6,96,0.0,0.0,0.0,0.0,39.1,61.0
2023-03-13T06:00,11.6,91,10.1,0.00,3,92,100,4,0,0.0,0.0,0.0,0.0,39.5,61.6
2023-03-13T07:00,11.7,90,10.1,0.00,3,98,100,13,0,0.0,0.0,0.0,0.0,40.3,62.9
2023-03-13T08:00,11.7,85,9.3,0.00,3,91,100,1,0,6.0,0.0,6.0,0.0,40.8,63.7
2023-03-13T09:00,11.6,84,8.9,0.00,3,90,100,0,0,74.0,28.0,46.0,79.4,41.6,64.2
2023-03-13T10:00,11.8,82,8.8,0.00,3,87,95,2,0,134.0,33.0,101.0,138.4,38.6,60.2
2023-03-13T11:00,12.0,79,8.6,0.00,1,22,23,3,0,179.0,30.0,149.0,67.9,37.6,57.9
2023-03-13T12:00,12.7,73,8.0,0.00,1,22,12,18,0,396.0,231.0,165.0,242.5,42.6,63.7
2023-03-13T13:00,13.1,70,7.7,0.00,0,6,7,0,0,461.0,344.0,117.0,540.3,43.2,64.0
2023-03-13T14:00,13.1,70,7.7,0.00,1,41,28,25,2,424.0,255.0,169.0,523.9,44.1,64.7
2023-03-13T15:00,13.3,68,7.5,0.00,1,45,31,28,0,409.0,294.0,115.0,482.6,41.3,60.8
2023-03-13T16:00,13.1,70,7.7,0.00,1,29,29,5,0,372.0,265.0,107.0,561.9,38.8,57.3
2023-03-13T17:00,12.5,72,7.7,0.00,0,12,13,0,0,267.0,180.0,87.0,542.6,33.8,52.1
2023-03-13T18:00,11.8,74,7.3,0.00,1,20,21,1,2,147.0,91.0,56.0,470.1,35.4,54.8
2023-03-13T19:00,10.9,75,6.6,0.00,0,11,8,1,12,29.0,11.0,18.0,213.9,33.5,53.3
2023-03-13T20:00,10.2,78,6.5,0.00,1,50,27,26,33,0.0,0.0,0.0,0.0,31.5,50.1
2023-03-13T21:00,9.8,84,7.2,0.10,51,100,94,25,30,0.0,0.0,0.0,0.0,28.5,45.6
2023-03-13T22:00,9.7,86,7.6,0.00,3,100,100,19,16,0.0,0.0,0.0,0.0,27.3,43.0
2023-03-13T23:00,9.7,87,7.6,0.00,3,81,58,20,55,0.0,0.0,0.0,0.0,25.0,39.6
2023-03-14T00:00,9.3,89,7.5,0.00,3,83,52,16,87,0.0,0.0,0.0,0.0,24.2,39.5
2023-03-14T01:00,9.2,89,7.5,0.00,3,100,95,50,96,0.0,0.0,0.0,0.0,24.5,40.2
2023-03-14T02:00,9.3,88,7.5,0.30,51,100,100,92,92,0.0,0.0,0.0,0.0,25.2,41.3
2023-03-14T03:00,9.0,91,7.7,0.90,53,100,94,97,80,0.0,0.0,0.0,0.0,24.5,39.6
2023-03-14T04:00,7.5,90,6.0,0.40,51,100,82,54,90,0.0,0.0,0.0,0.0,29.0,45.3
2023-03-14T05:00,6.3,86,4.2,0.10,51,83,61,1,91,0.0,0.0,0.0,0.0,26.4,42.4
2023-03-14T06:00,5.7,83,3.1,0.00,2,64,61,5,21,0.0,0.0,0.0,0.0,26.5,42.5
2023-03-14T07:00,5.0,83,2.4,0.20,51,89,79,29,2,0.0,0.0,0.0,0.0,26.1,41.6
2023-03-14T08:00,4.7,78,1.2,0.20,51,100,88,76,0,8.0,2.0,6.0,0.0,25.4,39.6
2023-03-14T09:00,4.6,81,1.7,0.40,51,100,90,91,0,55.0,20.0,35.0,73.2,22.7,34.3
2023-03-14T10:00,4.6,88,2.7,0.50,53,100,92,92,0,126.0,61.0,65.0,154.9,19.7,30.3
2023-03-14T11:00,4.6,94,3.7,0.40,51,84,31,93,0,143.0,24.0,119.0,125.8,21.2,30.9
2023-03-14T12:00,5.0,90,3.4,0.30,51,81,33,85,0,175.0,11.0,164.0,27.4,19.6,27.6
2023-03-14T13:00,5.7,78,2.1,0.10,51,51,29,42,0,268.0,76.0,192.0,57.4,16.5,21.9
2023-03-14T14:00,6.9,63,0.3,0.00,2,55,18,63,2,479.0,307.0,172.0,328.0,17.9,24.6
2023-03-14T15:00,7.7,53,-1.3,0.00,1,33,17,27,5,475.0,308.0,167.0,554.2,18.1,24.5
2023-03-14T16:00,8.2,49,-1.8,0.00,2,55,31,37,17,443.0,330.0,113.0,633.8,18.0,24.6
2023-03-14T17:00,8.3,49,-1.8,0.00,2,68,30,55,26,321.0,234.0,87.0,693.2,17.3,24.6
2023-03-14T18:00,7.7,52,-1.6,0.00,2,67,12,85,17,154.0,79.0,75.0,510.3,16.2,25.9
2023-03-14T19:00,6.4,59,-1.1,0.20,51,69,26,76,1,32.0,11.0,21.0,182.2,16.6,28.8
2023-03-14T20:00,5.9,61,-1.0,0.00,1,47,9,65,0,0.0,0.0,0.0,0.0,13.9,25.6
2023-03-14T21:00,5.2,64,-1.0,0.00,1,40,10,52,0,0.0,0.0,0.0,0.0,14.2,27.3
2023-03-14T22:00,4.8,67,-0.9,0.10,51,54,6,79,4,0.0,0.0,0.0,0.0,16.0,29.2
2023-03-14T23:00,4.2,72,-0.4,0.10,51,79,27,77,29,0.0,0.0,0.0,0.0,14.8,26.1
2023-03-15T00:00,3.4,79,0.1,0.10,51,22,6,17,20,0.0,0.0,0.0,0.0,11.3,21.5
2023-03-15T01:00,2.9,83,0.3,0.00,0,11,9,3,2,0.0,0.0,0.0,0.0,10.1,20.9
2023-03-15T02:00,2.3,86,0.2,0.00,0,1,1,0,0,0.0,0.0,0.0,0.0,10.8,22.8
2023-03-15T03:00,1.6,89,0.1,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,10.5,22.4
2023-03-15T04:00,1.1,92,-0.1,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,9.7,20.7
2023-03-15T05:00,0.6,93,-0.4,0.00,0,5,1,0,15,0.0,0.0,0.0,0.0,7.6,18.1
2023-03-15T06:00,0.1,95,-0.7,0.00,0,20,1,0,63,0.0,0.0,0.0,0.0,8.1,13.8
2023-03-15T07:00,-0.7,97,-1.1,0.00,1,26,2,0,82,0.0,0.0,0.0,0.0,5.7,13.1
2023-03-15T08:00,-0.5,97,-0.9,0.00,1,35,0,8,100,21.0,8.0,13.0,0.0,3.6,8.7
2023-03-15T09:00,1.4,97,1.0,0.00,1,44,16,0,100,127.0,53.0,74.0,219.3,0.7,1.5
2023-03-15T10:00,3.8,86,1.8,0.00,3,80,56,0,100,255.0,121.0,134.0,324.7,6.0,7.4
2023-03-15T11:00,5.2,80,2.0,0.00,3,100,76,9,100,353.0,159.0,194.0,360.3,9.2,11.7
2023-03-15T12:00,6.4,71,1.5,0.00,3,100,56,87,100,433.0,195.0,238.0,350.1,13.3,17.3
2023-03-15T13:00,7.4,63,0.8,0.00,3,100,83,87,100,522.0,303.0,219.0,449.2,15.3,20.4
2023-03-15T14:00,7.9,59,0.3,0.00,3,100,76,99,100,442.0,168.0,274.0,414.8,16.4,22.2
2023-03-15T15:00,7.9,58,0.2,0.00,3,100,93,95,100,352.0,94.0,258.0,223.2,17.7,24.5
2023-03-15T16:00,7.8,59,0.2,0.00,3,100,78,96,100,237.0,28.0,209.0,112.2,18.1,26.1
2023-03-15T17:00,7.6,60,0.3,0.00,3,100,69,97,100,152.0,7.0,145.0,34.1,17.3,25.2
2023-03-15T18:00,7.1,68,1.6,0.00,3,90,0,100,100,90.0,7.0,83.0,23.5,13.9,22.2
2023-03-15T19:00,6.5,76,2.5,0.10,51,90,0,100,100,19.0,1.0,18.0,17.5,12.6,22.3
2023-03-15T20:00,6.4,83,3.8,0.40,51,100,14,100,99,0.0,0.0,0.0,0.0,13.8,24.7
2023-03-15T21:00,6.2,90,4.7,0.60,53,100,83,100,100,0.0,0.0,0.0,0.0,15.6,27.7
2023-03-15T22:00,6.4,92,5.1,0.60,53,100,93,100,100,0.0,0.0,0.0,0.0,17.5,30.3
2023-03-15T23:00,6.7,91,5.4,0.60,53,100,100,100,100,0.0,0.0,0.0,0.0,19.6,32.7
2023-03-16T00:00,7.1,91,5.7,0.60,53,100,100,100,100,0.0,0.0,0.0,0.0,20.7,34.6
2023-03-16T01:00,7.4,89,5.7,0.50,53,100,100,100,99,0.0,0.0,0.0,0.0,20.9,35.3
2023-03-16T02:00,7.6,90,6.0,0.30,51,100,99,100,100,0.0,0.0,0.0,0.0,21.6,36.9
2023-03-16T03:00,7.9,90,6.4,0.30,51,100,100,97,100,0.0,0.0,0.0,0.0,21.3,36.1
2023-03-16T04:00,8.2,90,6.7,0.10,51,100,100,69,96,0.0,0.0,0.0,0.0,20.8,35.6
2023-03-16T05:00,8.5,91,7.1,0.00,3,100,100,14,98,0.0,0.0,0.0,0.0,21.7,36.2
2023-03-16T06:00,8.6,91,7.3,0.00,3,100,100,9,84,0.0,0.0,0.0,0.0,21.6,36.0
2023-03-16T07:00,8.6,92,7.3,0.00,3,100,100,7,99,0.0,0.0,0.0,0.0,21.5,35.4
2023-03-16T08:00,9.0,93,7.9,0.00,3,100,94,27,98,5.0,0.0,5.0,0.0,21.4,35.3
2023-03-16T09:00,9.3,92,8.0,0.00,3,100,92,6,100,47.0,2.0,45.0,4.1,21.1,34.4
2023-03-16T10:00,9.6,91,8.2,0.00,3,100,86,15,100,116.0,9.0,107.0,16.4,22.0,36.0
2023-03-16T11:00,10.2,84,7.7,0.10,51,79,48,10,100,214.0,37.0,177.0,49.8,25.0,36.8
2023-03-16T12:00,11.0,77,7.1,0.00,2,72,54,12,53,319.0,98.0,221.0,130.5,25.1,35.5
2023-03-16T13:00,11.7,71,6.6,0.00,3,100,73,14,89,369.0,128.0,241.0,205.0,23.6,33.0
2023-03-16T14:00,12.1,69,6.6,0.00,2,71,37,15,94,339.0,90.0,249.0,184.1,23.2,32.2
2023-03-16T15:00,12.4,70,7.1,0.10,51,52,11,33,75,367.0,110.0,257.0,171.6,20.7,29.0
2023-03-16T16:00,12.5,71,7.4,0.00,1,34,9,32,21,295.0,89.0,206.0,191.1,21.3,30.6
2023-03-16T17:00,12.6,72,7.6,0.00,1,43,5,49,30,215.0,84.0,131.0,207.1,19.2,28.7
2023-03-16T18:00,12.2,74,7.7,0.00,3,83,2,89,94,106.0,41.0,65.0,206.0,17.3,29.2
2023-03-16T19:00,11.4,76,7.4,0.00,3,83,1,86,100,29.0,10.0,19.0,112.5,16.2,29.9
2023-03-16T20:00,11.4,74,6.8,0.00,3,87,2,92,100,0.0,0.0,0.0,0.0,15.8,30.0
2023-03-16T21:00,11.2,75,6.9,0.00,3,86,1,92,100,0.0,0.0,0.0,0.0,15.9,30.1
2023-03-16T22:00,11.1,77,7.1,0.00,3,100,20,95,100,0.0,0.0,0.0,0.0,15.4,30.0
2023-03-16T23:00,11.1,80,7.7,0.10,51,79,2,79,100,0.0,0.0,0.0,0.0,15.1,29.0
2023-03-17T00:00,11.0,83,8.3,0.00,3,90,49,27,100,0.0,0.0,0.0,0.0,14.8,29.0
2023-03-17T01:00,10.7,88,8.8,0.00,3,100,73,25,98,0.0,0.0,0.0,0.0,14.0,27.4
2023-03-17T02:00,10.1,92,8.9,0.00,3,100,97,7,99,0.0,0.0,0.0,0.0,14.2,27.6
2023-03-17T03:00,10.0,94,9.0,0.00,3,100,98,6,100,0.0,0.0,0.0,0.0,14.0,26.3
2023-03-17T04:00,9.9,95,9.1,0.00,3,100,78,38,100,0.0,0.0,0.0,0.0,12.7,24.0
2023-03-17T05:00,10.0,95,9.2,0.00,3,100,83,84,100,0.0,0.0,0.0,0.0,10.1,20.7
2023-03-17T06:00,9.9,96,9.2,0.00,3,100,93,99,98,0.0,0.0,0.0,0.0,9.6,19.6
2023-03-17T07:00,9.5,97,9.1,0.00,3,100,100,94,90,0.0,0.0,0.0,0.0,10.0,20.0
2023-03-17T08:00,9.8,96,9.2,0.00,3,100,98,97,91,13.0,0.0,13.0,0.0,9.2,17.8
2023-03-17T09:00,10.4,94,9.4,0.00,3,100,97,100,98,47.0,0.0,47.0,0.0,9.4,14.2
2023-03-17T10:00,10.9,93,9.8,0.50,53,100,100,93,98,80.0,1.0,79.0,1.0,12.6,18.9
2023-03-17T11:00,10.9,96,10.2,1.50,61,100,91,97,93,101.0,4.0,97.0,6.0,13.1,20.3
2023-03-17T12:00,10.6,96,9.9,1.50,61,100,100,100,18,38.0,0.0,38.0,4.1,12.5,20.7
2023-03-17T13:00,10.8,95,10.1,1.30,61,100,77,99,25,75.0,6.0,69.0,4.1,10.8,18.7
2023-03-17T14:00,11.5,92,10.2,0.40,51,100,98,98,12,138.0,13.0,125.0,11.5,9.4,17.2
2023-03-17T15:00,12.6,83,9.8,0.10,51,100,99,69,0,263.0,75.0,188.0,62.5,12.5,17.7
2023-03-17T16:00,13.4,76,9.4,0.10,51,88,65,49,1,345.0,233.0,112.0,309.0,14.0,19.5
2023-03-17T17:00,13.4,75,9.1,0.00,1,40,29,17,12,271.0,169.0,102.0,483.8,12.6,18.7
2023-03-17T18:00,12.6,80,9.3,0.00,1,22,11,8,23,146.0,82.0,64.0,402.7,12.4,20.9
2023-03-17T19:00,11.2,87,9.0,0.00,1,23,6,10,40,40.0,19.0,21.0,222.2,13.0,25.3
2023-03-17T20:00,9.9,91,8.5,0.00,1,33,8,21,44,0.0,0.0,0.0,0.0,13.7,27.0
2023-03-17T21:00,9.4,92,8.2,0.00,1,27,3,17,48,0.0,0.0,0.0,0.0,13.0,26.7
2023-03-17T22:00,9.1,93,8.0,0.00,1,47,13,34,49,0.0,0.0,0.0,0.0,13.0,26.8
2023-03-17T23:00,9.1,92,7.9,0.00,1,43,14,34,33,0.0,0.0,0.0,0.0,14.3,28.2
2023-03-18T00:00,9.1,93,7.9,0.00,1,43,17,32,27,0.0,0.0,0.0,0.0,14.8,28.8
2023-03-18T01:00,9.0,93,8.0,0.00,1,38,15,34,15,0.0,0.0,0.0,0.0,14.8,28.7
2023-03-18T02:00,8.8,94,7.9,0.00,2,58,31,42,16,0.0,0.0,0.0,0.0,14.2,27.4
2023-03-18T03:00,8.5,95,7.7,0.00,2,56,29,32,35,0.0,0.0,0.0,0.0,13.1,25.8
2023-03-18T04:00,8.5,95,7.8,0.00,1,42,0,42,55,0.0,0.0,0.0,0.0,12.3,24.7
2023-03-18T05:00,8.7,95,8.0,0.00,2,51,14,44,41,0.0,0.0,0.0,0.0,13.3,26.0
2023-03-18T06:00,8.9,96,8.2,0.30,51,100,66,56,56,0.0,0.0,0.0,0.0,13.3,25.3
2023-03-18T07:00,8.9,96,8.2,0.00,3,100,85,51,64,0.0,0.0,0.0,0.0,12.7,24.1
2023-03-18T08:00,8.9,94,8.1,0.00,3,100,92,35,42,16.0,4.0,12.0,0.0,13.1,23.1
2023-03-18T09:00,9.6,93,8.5,0.10,51,100,62,59,66,85.0,14.0,71.0,66.9,12.8,22.0
2023-03-18T10:00,10.1,91,8.8,0.20,51,100,100,98,74,162.0,41.0,121.0,90.6,13.5,20.6
2023-03-18T11:00,10.3,90,8.8,0.40,51,100,100,99,82,199.0,59.0,140.0,128.0,13.7,21.0
2023-03-18T12:00,10.2,90,8.6,0.50,53,100,59,96,35,142.0,1.0,141.0,60.9,15.3,22.9
2023-03-18T13:00,10.6,86,8.3,0.30,51,100,66,91,3,236.0,60.0,176.0,47.5,13.4,19.8
2023-03-18T14:00,11.0,85,8.6,0.10,51,100,88,80,3,194.0,22.0,172.0,70.6,10.5,14.8
2023-03-18T15:00,11.5,84,8.8,0.10,51,100,81,43,3,209.0,46.0,163.0,52.9,10.9,14.4
2023-03-18T16:00,11.7,84,9.0,0.10,51,57,39,25,22,206.0,71.0,135.0,101.6,11.7,16.3
2023-03-18T17:00,12.2,83,9.3,0.00,1,37,26,8,29,274.0,167.0,107.0,296.8,12.0,17.4
2023-03-18T18:00,12.0,83,9.3,0.00,2,59,27,31,54,157.0,80.0,77.0,403.3,12.0,19.7
2023-03-18T19:00,10.8,87,8.8,0.30,51,66,30,31,67,42.0,19.0,23.0,218.2,12.3,24.1
2023-03-18T20:00,10.0,91,8.5,0.00,2,60,25,28,70,0.0,0.0,0.0,0.3,12.5,24.5
2023-03-18T21:00,9.4,93,8.3,0.00,2,61,31,31,48,0.0,0.0,0.0,0.0,13.2,26.2
2023-03-18T22:00,9.2,93,8.2,0.00,2,54,35,30,14,0.0,0.0,0.0,0.0,13.6,26.6
2023-03-18T23:00,8.9,94,8.0,0.00,1,45,29,31,0,0.0,0.0,0.0,0.0,15.1,28.2
2023-03-19T00:00,8.9,94,8.1,0.00,1,43,20,42,0,0.0,0.0,0.0,0.0,15.1,28.2
2023-03-19T01:00,8.8,95,8.0,0.00,1,44,22,41,0,0.0,0.0,0.0,0.0,13.6,25.8
2023-03-19T02:00,8.4,95,7.7,0.00,2,57,42,32,0,0.0,0.0,0.0,0.0,13.1,24.9
2023-03-19T03:00,8.2,95,7.5,0.20,51,100,94,43,0,0.0,0.0,0.0,0.0,11.6,21.5
2023-03-19T04:00,8.1,94,7.3,0.20,51,100,100,76,0,0.0,0.0,0.0,0.0,13.8,23.6
2023-03-19T05:00,7.6,92,6.5,0.50,53,100,100,88,0,0.0,0.0,0.0,0.0,17.2,28.1
2023-03-19T06:00,7.1,92,5.9,0.50,53,100,84,90,0,0.0,0.0,0.0,0.0,16.6,27.8
2023-03-19T07:00,6.7,91,5.4,0.20,51,85,42,79,0,0.0,0.0,0.0,0.0,15.0,26.0
2023-03-19T08:00,6.2,90,4.7,0.00,1,50,19,54,0,18.0,8.0,10.0,0.0,15.3,26.1
2023-03-19T09:00,6.6,88,4.8,0.00,2,53,35,36,0,121.0,62.0,59.0,199.0,15.9,24.3
2023-03-19T10:00,7.6,79,4.3,0.00,2,73,78,5,0,291.0,199.0,92.0,433.7,19.1,26.8
2023-03-19T11:00,8.7,72,3.9,0.00,3,89,99,0,0,330.0,179.0,151.0,480.6,16.0,21.6
2023-03-19T12:00,9.4,67,3.6,0.00,3,86,95,0,0,380.0,183.0,197.0,349.7,14.0,18.6
2023-03-19T13:00,9.9,65,3.6,0.00,3,90,100,0,0,326.0,115.0,211.0,257.4,12.8,16.7
2023-03-19T14:00,10.2,63,3.6,0.00,3,90,100,0,0,329.0,108.0,221.0,178.5,12.2,16.3
2023-03-19T15:00,10.4,62,3.4,0.00,3,89,99,0,0,294.0,84.0,210.0,161.4,11.4,15.1
2023-03-19T16:00,10.5,61,3.3,0.00,3,100,100,0,32,248.0,72.0,176.0,142.0,11.7,15.7
2023-03-19T17:00,10.3,62,3.3,0.00,3,90,100,0,0,205.0,79.0,126.0,180.5,13.1,18.6
2023-03-19T18:00,9.9,66,3.9,0.00,3,87,91,0,16,102.0,16.0,86.0,140.7,8.4,14.4
2023-03-19T19:00,9.2,69,3.9,0.00,3,100,90,18,97,28.0,2.0,26.0,33.0,9.0,17.3
2023-03-19T20:00,8.8,74,4.4,0.00,3,100,92,81,99,0.0,0.0,0.0,0.0,9.7,18.3
2023-03-19T21:00,8.6,75,4.5,0.00,3,100,83,29,100,0.0,0.0,0.0,0.0,8.9,18.2
2023-03-19T22:00,8.3,77,4.6,0.00,3,86,30,49,97,0.0,0.0,0.0,0.0,10.3,20.1
2023-03-19T23:00,8.0,80,4.7,0.00,3,100,29,78,96,0.0,0.0,0.0,0.0,11.3,21.2
2023-03-20T00:00,7.8,82,4.9,0.00,2,63,6,49,95,0.0,0.0,0.0,0.0,12.8,24.7
2023-03-20T01:00,7.8,82,5.0,0.00,3,98,13,93,100,0.0,0.0,0.0,0.0,12.0,23.4
2023-03-20T02:00,7.6,83,4.9,0.00,3,100,51,100,100,0.0,0.0,0.0,0.0,12.0,22.7
2023-03-20T03:00,7.8,82,4.9,0.00,3,100,100,100,100,0.0,0.0,0.0,0.0,14.1,24.4
2023-03-20T04:00,7.9,81,4.9,0.00,3,100,96,70,100,0.0,0.0,0.0,0.0,15.4,26.3
2023-03-20T05:00,8.1,81,4.9,0.00,3,100,99,54,100,0.0,0.0,0.0,0.0,16.5,28.1
2023-03-20T06:00,8.1,81,5.0,0.00,3,100,100,36,100,0.0,0.0,0.0,0.0,18.2,30.3
2023-03-20T07:00,8.2,81,5.2,0.00,3,100,100,42,100,0.0,0.0,0.0,0.0,19.4,31.8
