latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),precipitation (mm),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),vapor_pressure_deficit (kPa)
2022-06-09T22:00,15.3,84,12.6,0.00,0.00,3,100,91,70,0,0.0,0.0,0.0,0.0,19.0,30.7,0.27
2022-06-09T23:00,15.3,85,12.8,0.00,0.00,3,94,95,14,0,0.0,0.0,0.0,0.0,18.5,29.6,0.26
2022-06-10T00:00,15.3,86,13.1,0.00,0.00,3,83,91,2,0,0.0,0.0,0.0,0.0,18.1,29.5,0.24
2022-06-10T01:00,15.4,88,13.3,0.00,0.00,3,81,90,0,0,0.0,0.0,0.0,0.0,18.3,30.3,0.22
2022-06-10T02:00,15.4,89,13.6,0.00,0.00,3,83,92,1,0,0.0,0.0,0.0,0.0,17.6,29.3,0.19
2022-06-10T03:00,15.4,90,13.8,0.00,0.00,3,89,99,0,0,0.0,0.0,0.0,0.0,16.7,27.8,0.17
2022-06-10T04:00,15.4,91,14.0,0.00,0.00,3,89,98,0,4,0.0,0.0,0.0,0.0,16.0,27.1,0.16
2022-06-10T05:00,15.2,92,13.9,0.00,0.00,3,92,98,0,13,0.0,0.0,0.0,0.0,15.8,26.7,0.14
2022-06-10T06:00,15.3,90,13.7,0.00,0.00,2,79,88,0,0,32.0,8.0,24.0,0.0,17.1,27.7,0.17
2022-06-10T07:00,15.5,81,12.2,0.00,0.00,2,72,80,0,0,107.0,36.0,71.0,118.9,16.2,24.1,0.34
2022-06-10T08:00,16.2,77,12.2,0.00,0.00,2,77,86,0,0,163.0,56.0,107.0,142.8,16.6,22.9,0.42
2022-06-10T09:00,17.1,70,11.5,0.00,0.00,3,87,97,0,0,351.0,183.0,168.0,248.8,17.2,23.7,0.59
2022-06-10T10:00,17.6,66,11.2,0.00,0.00,3,88,98,0,0,361.0,135.0,226.0,285.0,17.8,24.3,0.68
2022-06-10T11:00,18.3,64,11.4,0.00,0.00,3,84,93,0,0,439.0,147.0,292.0,193.1,17.6,23.4,0.76
2022-06-10T12:00,19.0,63,11.7,0.00,0.00,3,81,90,0,0,522.0,159.0,363.0,190.7,17.8,23.7,0.82
2022-06-10T13:00,19.4,61,11.8,0.00,0.00,1,41,46,0,0,511.0,167.0,344.0,193.3,18.9,25.5,0.87
2022-06-10T14:00,19.4,61,11.7,0.00,0.00,0,15,17,0,0,437.0,106.0,331.0,154.9,20.4,26.7,0.87
2022-06-10T15:00,19.5,60,11.6,0.00,0.00,0,13,14,0,0,478.0,143.0,335.0,139.6,21.4,28.9,0.91
2022-06-10T16:00,19.3,60,11.3,0.00,0.00,1,28,31,0,0,476.0,198.0,278.0,206.1,23.9,32.6,0.90
2022-06-10T17:00,19.0,59,10.8,0.00,0.00,0,8,6,0,9,536.0,360.0,176.0,408.8,23.2,32.1,0.91
2022-06-10T18:00,18.5,59,10.3,0.00,0.00,0,10,10,0,2,434.0,298.0,136.0,581.8,23.7,33.6,0.88
2022-06-10T19:00,17.9,61,10.2,0.00,0.00,0,2,2,0,0,275.0,167.0,108.0,512.2,22.2,32.4,0.81
2022-06-10T20:00,17.1,72,12.0,0.00,0.00,0,8,7,2,0,159.0,99.0,60.0,446.4,20.2,31.3,0.55
2022-06-10T21:00,16.0,76,11.8,0.00,0.00,1,27,22,12,0,43.0,19.0,24.0,277.7,18.9,31.6,0.43
2022-06-10T22:00,15.1,80,11.7,0.00,0.00,0,15,11,8,0,0.0,0.0,0.0,2.0,17.8,30.4,0.34
2022-06-10T23:00,14.8,81,11.6,0.00,0.00,0,13,8,9,0,0.0,0.0,0.0,0.0,18.4,32.3,0.32
2022-06-11T00:00,14.5,82,11.5,0.00,0.00,1,30,29,7,0,0.0,0.0,0.0,0.0,16.4,29.3,0.29
2022-06-11T01:00,13.9,85,11.5,0.00,0.00,0,11,11,2,0,0.0,0.0,0.0,0.0,13.8,26.1,0.23
2022-06-11T02:00,13.2,89,11.4,0.00,0.00,0,4,4,0,0,0.0,0.0,0.0,0.0,12.2,24.9,0.17
2022-06-11T03:00,12.5,92,11.3,0.00,0.00,0,1,1,0,0,0.0,0.0,0.0,0.0,11.1,23.9,0.11
2022-06-11T04:00,12.0,94,11.0,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,11.8,24.3,0.09
2022-06-11T05:00,11.7,94,10.8,0.00,0.00,0,0,0,0,0,1.0,0.0,1.0,0.0,12.3,24.7,0.08
2022-06-11T06:00,12.0,93,10.8,0.00,0.00,0,0,0,0,0,53.0,26.0,27.0,0.0,12.8,23.7,0.10
2022-06-11T07:00,13.3,86,11.0,0.00,0.00,0,0,0,0,0,176.0,115.0,61.0,374.3,13.6,21.1,0.21
2022-06-11T08:00,15.4,79,11.8,0.00,0.00,0,0,0,0,0,331.0,247.0,84.0,564.5,15.1,20.9,0.36
2022-06-11T09:00,16.7,70,11.3,0.00,0.00,0,4,4,0,0,489.0,390.0,99.0,694.9,16.4,22.2,0.57
2022-06-11T10:00,17.8,63,10.5,0.00,0.00,0,6,7,0,0,581.0,442.0,139.0,708.2,18.5,24.8,0.76
2022-06-11T11:00,18.7,56,9.7,0.00,0.00,3,91,86,23,0,644.0,491.0,153.0,663.1,19.3,25.8,0.96
2022-06-11T12:00,19.4,52,9.4,0.00,0.00,2,60,63,6,0,633.0,356.0,277.0,546.5,18.9,25.9,1.08
2022-06-11T13:00,19.7,51,9.2,0.00,0.00,2,77,82,5,0,514.0,123.0,391.0,277.6,20.1,27.0,1.13
2022-06-11T14:00,19.7,51,9.4,0.00,0.00,3,100,90,67,0,421.0,93.0,328.0,110.6,20.9,28.7,1.11
2022-06-11T15:00,19.7,52,9.5,0.00,0.00,3,82,61,45,0,418.0,117.0,301.0,118.8,21.9,29.7,1.10
2022-06-11T16:00,19.8,51,9.5,0.00,0.00,2,75,33,62,28,454.0,161.0,293.0,174.2,21.4,29.5,1.12
2022-06-11T17:00,19.9,51,9.6,0.00,0.00,2,77,27,75,25,415.0,188.0,227.0,250.2,20.8,29.5,1.13
2022-06-11T18:00,19.6,53,9.8,0.00,0.00,2,69,13,87,16,340.0,189.0,151.0,335.5,19.2,28.3,1.07
2022-06-11T19:00,18.8,60,10.8,0.00,0.00,1,22,7,15,23,206.0,75.0,131.0,277.9,17.6,26.8,0.88
2022-06-11T20:00,17.7,68,11.6,0.00,0.00,0,15,0,0,49,149.0,89.0,60.0,294.0,15.3,25.3,0.65
2022-06-11T21:00,16.6,72,11.6,0.00,0.00,0,18,0,0,60,44.0,21.0,23.0,272.2,14.0,25.8,0.53
2022-06-11T22:00,15.6,77,11.5,0.00,0.00,0,6,0,1,19,0.0,0.0,0.0,2.7,13.4,25.9,0.42
2022-06-11T23:00,15.0,79,11.3,0.00,0.00,0,6,2,0,13,0.0,0.0,0.0,0.0,14.2,27.0,0.37
2022-06-12T00:00,14.3,78,10.6,0.00,0.00,0,1,0,0,2,0.0,0.0,0.0,0.0,14.5,27.2,0.36
2022-06-12T01:00,13.7,76,9.5,0.00,0.00,0,9,4,0,18,0.0,0.0,0.0,0.0,15.2,27.8,0.38
2022-06-12T02:00,12.9,75,8.7,0.00,0.00,1,23,4,0,64,0.0,0.0,0.0,0.0,14.8,27.5,0.37
2022-06-12T03:00,12.2,78,8.4,0.00,0.00,0,3,3,0,0,0.0,0.0,0.0,0.0,13.7,25.6,0.31
2022-06-12T04:00,11.5,82,8.5,0.00,0.00,0,2,2,0,2,0.0,0.0,0.0,0.0,12.3,23.8,0.25
2022-06-12T05:00,11.0,86,8.8,0.00,0.00,0,9,3,0,20,1.0,0.0,1.0,0.0,11.4,22.8,0.18
2022-06-12T06:00,11.3,88,9.3,0.00,0.00,0,3,0,0,9,51.0,19.0,32.0,0.0,14.4,25.2,0.17
2022-06-12T07:00,12.4,85,9.9,0.00,0.00,0,1,0,2,0,172.0,106.0,66.0,315.4,13.7,20.5,0.22
2022-06-12T08:00,14.1,80,10.7,0.00,0.00,0,3,0,2,5,326.0,241.0,85.0,539.7,13.3,18.4,0.33
2022-06-12T09:00,15.6,74,11.0,0.00,0.00,0,8,5,2,7,476.0,367.0,109.0,664.8,12.6,16.6,0.46
2022-06-12T10:00,17.0,64,10.2,0.00,0.00,1,33,31,2,14,583.0,437.0,146.0,685.3,14.1,18.4,0.69
2022-06-12T11:00,17.9,57,9.3,0.00,0.00,3,88,96,0,5,616.0,406.0,210.0,602.0,11.9,15.5,0.87
2022-06-12T12:00,18.5,53,8.8,0.00,0.00,3,100,100,0,50,608.0,338.0,270.0,466.7,13.4,17.7,1.00
2022-06-12T13:00,19.1,51,8.7,0.00,0.00,3,100,99,2,79,598.0,275.0,323.0,359.0,15.2,20.6,1.08
2022-06-12T14:00,19.3,50,8.7,0.00,0.00,3,100,100,24,89,508.0,175.0,333.0,254.8,16.9,23.4,1.11
2022-06-12T15:00,19.6,48,8.4,0.00,0.00,3,100,95,23,94,521.0,162.0,359.0,190.2,17.3,23.1,1.18
2022-06-12T16:00,19.8,47,8.3,0.00,0.00,3,100,90,60,16,463.0,193.0,270.0,225.4,18.2,25.1,1.22
2022-06-12T17:00,19.8,46,8.0,0.00,0.00,2,74,17,96,5,393.0,141.0,252.0,244.3,18.7,25.7,1.24
2022-06-12T18:00,19.3,49,8.5,0.00,0.00,2,63,4,99,0,215.0,38.0,177.0,144.9,16.4,23.4,1.13
2022-06-12T19:00,18.5,53,8.9,0.00,0.00,2,75,18,98,0,135.0,22.0,113.0,58.3,12.9,21.2,0.99
2022-06-12T20:00,18.0,54,8.5,0.00,0.00,2,57,3,91,0,96.0,21.0,75.0,70.5,9.4,17.9,0.96
2022-06-12T21:00,16.8,57,8.2,0.00,0.00,2,69,18,86,5,40.0,16.0,24.0,104.8,9.7,19.5,0.82
2022-06-12T22:00,15.8,59,7.9,0.00,0.00,1,47,19,48,2,0.0,0.0,0.0,2.4,11.5,22.5,0.73
2022-06-12T23:00,14.9,61,7.6,0.00,0.00,1,39,28,20,5,0.0,0.0,0.0,0.0,16.1,29.0,0.65
2022-06-13T00:00,14.2,63,7.3,0.00,0.00,1,25,17,14,4,0.0,0.0,0.0,0.0,15.0,27.5,0.60
2022-06-13T01:00,13.4,65,7.0,0.00,0.00,0,13,9,8,0,0.0,0.0,0.0,0.0,14.6,26.6,0.53
2022-06-13T02:00,12.5,69,6.9,0.00,0.00,0,6,5,3,0,0.0,0.0,0.0,0.0,13.7,25.3,0.45
2022-06-13T03:00,12.0,72,7.0,0.00,0.00,0,5,3,4,0,0.0,0.0,0.0,0.0,12.3,23.7,0.40
2022-06-13T04:00,11.4,75,7.2,0.00,0.00,0,7,0,11,0,0.0,0.0,0.0,0.0,12.3,23.3,0.33
2022-06-13T05:00,10.9,80,7.5,0.00,0.00,0,5,0,9,0,1.0,0.0,1.0,0.0,12.1,23.0,0.27
2022-06-13T06:00,11.2,81,8.1,0.00,0.00,0,9,0,4,22,52.0,25.0,27.0,0.0,11.7,20.5,0.25
2022-06-13T07:00,12.3,79,8.7,0.00,0.00,0,11,0,5,25,167.0,105.0,62.0,345.2,12.0,17.4,0.30
2022-06-13T08:00,13.6,74,9.1,0.00,0.00,1,24,0,4,73,321.0,235.0,86.0,527.8,13.0,17.7,0.40
2022-06-13T09:00,14.7,68,8.8,0.00,0.00,0,15,13,2,8,462.0,345.0,117.0,631.0,12.0,15.7,0.53
2022-06-13T10:00,15.8,59,7.9,0.00,0.00,0,17,19,0,0,616.0,482.0,134.0,695.0,10.0,13.1,0.73
2022-06-13T11:00,16.7,56,8.0,0.00,0.00,1,41,32,0,40,672.0,484.0,188.0,686.5,8.4,11.0,0.83
2022-06-13T12:00,17.4,54,8.0,0.00,0.00,2,59,57,0,25,719.0,516.0,203.0,623.0,8.1,10.0,0.92
2022-06-13T13:00,18.0,53,8.2,0.00,0.00,2,62,63,0,17,735.0,485.0,250.0,589.5,6.9,8.7,0.98
2022-06-13T14:00,18.5,51,8.3,0.00,0.00,2,57,62,0,3,705.0,383.0,322.0,499.7,7.0,8.4,1.04
2022-06-13T15:00,18.8,51,8.3,0.00,0.00,2,61,68,0,0,581.0,260.0,321.0,377.5,7.3,9.1,1.07
2022-06-13T16:00,18.9,51,8.4,0.00,0.00,2,73,81,0,0,457.0,119.0,338.0,231.5,7.3,9.1,1.08
2022-06-13T17:00,18.9,50,8.3,0.00,0.00,3,83,86,0,18,374.0,83.0,291.0,130.9,6.6,8.4,1.08
2022-06-13T18:00,18.9,50,8.3,0.00,0.00,2,73,81,0,0,318.0,130.0,188.0,182.2,5.9,7.3,1.08
2022-06-13T19:00,18.6,51,8.3,0.00,0.00,3,81,90,0,0,245.0,127.0,118.0,304.1,3.8,5.4,1.05
2022-06-13T20:00,18.2,62,10.9,0.00,0.00,3,83,92,0,0,114.0,36.0,78.0,255.2,2.3,2.9,0.79
2022-06-13T21:00,17.2,63,10.2,0.00,0.00,1,43,48,0,0,29.0,6.0,23.0,90.8,4.0,5.5,0.72
2022-06-13T22:00,15.8,70,10.3,0.00,0.00,0,17,19,0,0,0.0,0.0,0.0,1.0,5.5,9.7,0.55
2022-06-13T23:00,14.8,75,10.3,0.00,0.00,1,35,38,0,1,0.0,0.0,0.0,0.0,3.1,7.1,0.43
2022-06-14T00:00,14.0,78,10.1,0.00,0.00,1,25,26,0,4,0.0,0.0,0.0,0.0,4.3,9.4,0.36
2022-06-14T01:00,13.5,79,9.9,0.00,0.00,1,22,24,0,0,0.0,0.0,0.0,0.0,4.6,11.1,0.33
2022-06-14T02:00,12.8,82,9.8,0.00,0.00,0,14,15,0,0,0.0,0.0,0.0,0.0,5.4,12.5,0.27
2022-06-14T03:00,12.1,85,9.6,0.00,0.00,0,10,11,0,0,0.0,0.0,0.0,0.0,5.4,12.2,0.21
2022-06-14T04:00,11.8,86,9.5,0.00,0.00,0,5,5,0,0,0.0,0.0,0.0,0.0,4.9,10.9,0.19
2022-06-14T05:00,11.3,88,9.3,0.00,0.00,0,4,4,0,0,1.0,0.0,1.0,0.0,4.8,12.3,0.17
2022-06-14T06:00,11.7,86,9.4,0.00,0.00,0,9,10,0,0,54.0,26.0,28.0,0.0,7.5,13.7,0.20
2022-06-14T07:00,13.3,78,9.6,0.00,0.00,0,8,9,0,0,170.0,106.0,64.0,352.3,8.1,13.7,0.34
2022-06-14T08:00,15.5,70,10.1,0.00,0.00,0,10,11,0,0,319.0,233.0,86.0,543.2,9.7,12.3,0.52
2022-06-14T09:00,16.8,64,9.9,0.00,0.00,0,10,11,0,0,354.0,131.0,223.0,423.3,10.3,12.8,0.69
2022-06-14T10:00,18.1,59,9.9,0.00,0.00,0,7,8,0,0,526.0,319.0,207.0,343.4,10.8,13.5,0.85
2022-06-14T11:00,19.2,53,9.4,0.00,0.00,0,15,12,0,13,680.0,456.0,224.0,550.1,12.4,15.8,1.04
2022-06-14T12:00,20.0,49,9.1,0.00,0.00,0,7,1,0,19,707.0,472.0,235.0,579.4,11.5,14.3,1.18
2022-06-14T13:00,20.7,48,9.4,0.00,0.00,0,2,1,0,2,821.0,601.0,220.0,614.3,10.9,14.2,1.26
2022-06-14T14:00,21.2,48,9.7,0.00,0.00,0,2,2,0,0,888.0,765.0,123.0,784.2,10.8,13.5,1.31
2022-06-14T15:00,21.4,48,10.0,0.00,0.00,0,5,5,0,0,841.0,724.0,117.0,881.8,10.1,12.6,1.32
2022-06-14T16:00,21.4,48,9.9,0.00,0.00,1,35,39,0,0,732.0,600.0,132.0,834.8,9.9,12.3,1.33
2022-06-14T17:00,21.3,49,10.1,0.00,0.00,0,18,20,0,0,576.0,420.0,156.0,718.2,12.0,15.5,1.29
2022-06-14T18:00,20.6,52,10.4,0.00,0.00,0,11,7,0,14,432.0,287.0,145.0,587.0,14.6,19.4,1.17
2022-06-14T19:00,19.7,56,10.8,0.00,0.00,0,11,4,0,26,317.0,236.0,81.0,588.0,15.8,22.3,1.00
2022-06-14T20:00,18.4,63,11.3,0.00,0.00,0,15,2,1,42,163.0,102.0,61.0,547.6,14.9,24.3,0.78
2022-06-14T21:00,17.0,68,11.1,0.00,0.00,0,14,0,0,48,42.0,17.0,25.0,270.2,13.2,24.6,0.61
2022-06-14T22:00,15.8,72,10.8,0.00,0.00,0,2,1,1,0,1.0,0.0,1.0,3.4,11.6,23.3,0.50
2022-06-14T23:00,15.0,75,10.6,0.00,0.00,0,14,0,0,46,0.0,0.0,0.0,0.0,9.9,22.5,0.43
2022-06-15T00:00,14.5,77,10.6,0.00,0.00,0,5,0,0,15,0.0,0.0,0.0,0.0,8.3,20.6,0.37
2022-06-15T01:00,14.0,81,10.8,0.00,0.00,0,1,0,0,2,0.0,0.0,0.0,0.0,7.9,20.1,0.31
2022-06-15T02:00,13.6,85,11.0,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.4,19.5,0.24
2022-06-15T03:00,13.1,89,11.2,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.6,19.4,0.17
2022-06-15T04:00,12.7,91,11.2,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.1,17.9,0.13
2022-06-15T05:00,12.0,94,11.0,0.00,0.00,0,0,0,0,0,1.0,0.0,1.0,0.0,8.7,15.9,0.09
2022-06-15T06:00,12.2,95,11.4,0.00,0.00,0,5,0,0,16,53.0,26.0,27.0,0.0,6.5,14.8,0.08
2022-06-15T07:00,15.1,85,12.6,0.00,0.00,1,21,0,0,69,174.0,113.0,61.0,368.5,6.8,12.6,0.26
2022-06-15T08:00,17.3,73,12.5,0.00,0.00,0,17,0,0,57,321.0,229.0,92.0,535.7,6.6,8.9,0.52
2022-06-15T09:00,19.0,65,12.2,0.00,0.00,0,7,0,0,23,477.0,364.0,113.0,638.7,6.1,7.9,0.77
2022-06-15T10:00,20.6,56,11.5,0.00,0.00,0,11,0,0,36,624.0,502.0,122.0,728.0,7.3,9.3,1.06
2022-06-15T11:00,21.5,50,10.8,0.00,0.00,1,28,0,0,94,723.0,543.0,180.0,742.3,7.3,9.0,1.27
2022-06-15T12:00,22.0,49,10.7,0.00,0.00,0,13,0,0,42,771.0,524.0,247.0,673.3,9.1,11.0,1.36
2022-06-15T13:00,22.2,49,10.9,0.00,0.00,1,21,0,0,71,717.0,395.0,322.0,540.6,11.9,14.4,1.38
2022-06-15T14:00,22.4,49,11.2,0.00,0.00,0,16,0,0,52,673.0,294.0,379.0,376.9,12.6,15.5,1.38
2022-06-15T15:00,22.7,49,11.5,0.00,0.00,0,2,0,0,7,718.0,484.0,234.0,443.5,13.0,16.5,1.40
2022-06-15T16:00,22.8,50,11.7,0.00,0.00,0,18,1,0,58,717.0,573.0,144.0,674.3,12.7,16.8,1.40
2022-06-15T17:00,22.7,51,11.9,0.00,0.00,0,15,2,5,33,613.0,507.0,106.0,775.9,14.1,19.2,1.36
2022-06-15T18:00,22.2,53,12.0,0.00,0.00,0,15,0,7,36,458.0,351.0,107.0,733.0,15.9,22.3,1.27
2022-06-15T19:00,21.4,57,12.4,0.00,0.00,0,5,1,0,14,283.0,172.0,111.0,561.2,15.7,23.5,1.11
2022-06-15T20:00,20.1,57,11.4,0.00,0.00,0,5,3,3,0,155.0,88.0,67.0,415.0,14.1,23.7,1.00
2022-06-15T21:00,18.5,61,10.9,0.00,0.00,0,18,9,17,0,41.0,19.0,22.0,251.9,14.6,25.8,0.82
2022-06-15T22:00,17.4,64,10.5,0.00,0.00,0,3,1,1,5,1.0,0.0,1.0,4.4,15.3,27.8,0.72
2022-06-15T23:00,16.4,67,10.3,0.00,0.00,1,26,3,0,78,0.0,0.0,0.0,0.0,8.7,18.4,0.61
2022-06-16T00:00,15.6,70,10.2,0.00,0.00,0,3,0,0,9,0.0,0.0,0.0,0.0,7.6,17.0,0.53
2022-06-16T01:00,14.9,74,10.3,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,6.5,11.3,0.44
2022-06-16T02:00,14.2,78,10.4,0.00,0.00,0,0,0,0,1,0.0,0.0,0.0,0.0,6.9,10.0,0.36
2022-06-16T03:00,13.6,81,10.4,0.00,0.00,0,18,0,0,59,0.0,0.0,0.0,0.0,8.0,10.5,0.30
2022-06-16T04:00,13.1,84,10.5,0.00,0.00,0,3,0,0,11,0.0,0.0,0.0,0.0,7.6,9.8,0.24
2022-06-16T05:00,12.5,88,10.5,0.00,0.00,0,2,0,0,5,1.0,0.0,1.0,0.0,6.0,7.6,0.18
2022-06-16T06:00,12.9,89,11.1,0.00,0.00,1,22,0,0,74,52.0,25.0,27.0,0.0,5.2,8.7,0.17
2022-06-16T07:00,15.6,77,11.5,0.00,0.00,1,25,0,0,84,172.0,112.0,60.0,367.1,4.9,9.1,0.41
2022-06-16T08:00,17.9,68,11.9,0.00,0.00,1,26,0,0,88,294.0,172.0,122.0,456.5,3.3,5.4,0.66
2022-06-16T09:00,20.0,60,11.9,0.00,0.00,0,15,0,0,49,467.0,350.0,117.0,546.7,2.3,2.9,0.94
2022-06-16T10:00,21.6,55,12.1,0.00,0.00,1,26,0,0,87,603.0,461.0,142.0,688.6,6.8,8.3,1.16
2022-06-16T11:00,22.7,52,12.4,0.00,0.00,1,29,0,0,97,702.0,511.0,191.0,688.0,5.8,7.3,1.32
2022-06-16T12:00,23.5,51,12.7,0.00,0.00,1,30,0,0,100,758.0,507.0,251.0,635.5,8.4,10.1,1.43
2022-06-16T13:00,24.1,49,12.8,0.00,0.00,1,29,0,0,97,799.0,533.0,266.0,602.8,8.3,10.3,1.52
2022-06-16T14:00,24.6,48,12.7,0.00,0.00,1,29,0,0,97,795.0,552.0,243.0,615.1,8.4,10.6,1.62
2022-06-16T15:00,25.0,46,12.6,0.00,0.00,0,6,0,0,20,790.0,613.0,177.0,679.7,6.3,7.5,1.70
2022-06-16T16:00,25.2,46,12.7,0.00,0.00,0,19,0,0,64,725.0,601.0,124.0,768.8,7.7,9.0,1.73
2022-06-16T17:00,25.0,47,12.8,0.00,0.00,1,29,0,2,94,595.0,462.0,133.0,754.4,10.7,13.7,1.70
2022-06-16T18:00,24.6,47,12.7,0.00,0.00,1,32,0,8,91,448.0,325.0,123.0,662.2,10.8,15.8,1.63
2022-06-16T19:00,24.0,51,13.2,0.00,0.00,1,28,0,1,90,302.0,209.0,93.0,591.2,11.1,18.5,1.47
2022-06-16T20:00,22.7,56,13.3,0.00,0.00,1,30,0,0,99,149.0,68.0,81.0,428.2,9.4,19.5,1.22
2022-06-16T21:00,21.2,60,13.1,0.00,0.00,1,29,0,0,97,42.0,8.0,34.0,161.6,7.6,18.3,1.01
2022-06-16T22:00,19.8,64,12.8,0.00,0.00,1,29,0,0,96,1.0,0.0,1.0,1.9,7.6,16.9,0.84
2022-06-16T23:00,18.8,67,12.5,0.00,0.00,1,32,0,3,100,0.0,0.0,0.0,0.0,7.3,17.9,0.72
2022-06-17T00:00,18.2,68,12.1,0.00,0.00,1,35,0,9,100,0.0,0.0,0.0,0.0,6.4,15.5,0.68
2022-06-17T01:00,17.6,70,12.0,0.00,0.00,1,30,0,1,99,0.0,0.0,0.0,0.0,7.5,16.6,0.61
2022-06-17T02:00,16.9,74,12.3,0.00,0.00,1,41,0,18,99,0.0,0.0,0.0,0.0,7.8,18.0,0.50
2022-06-17T03:00,16.5,74,11.8,0.00,0.00,1,41,0,18,100,0.0,0.0,0.0,0.0,6.0,13.3,0.49
2022-06-17T04:00,16.3,71,11.1,0.00,0.00,1,29,0,4,90,0.0,0.0,0.0,0.0,6.0,16.5,0.54
2022-06-17T05:00,16.7,66,10.4,0.00,0.00,1,29,0,0,98,1.0,0.0,1.0,0.0,8.4,20.5,0.64
2022-06-17T06:00,17.4,66,10.9,0.00,0.00,1,31,0,2,100,46.0,11.0,35.0,0.0,10.2,22.4,0.68
2022-06-17T07:00,18.8,67,12.6,0.00,0.00,1,30,0,0,99,150.0,64.0,86.0,193.0,12.7,23.2,0.71
2022-06-17T08:00,19.8,66,13.3,0.00,0.00,1,30,0,0,99,254.0,94.0,160.0,255.3,14.1,24.2,0.78
2022-06-17T09:00,21.7,62,14.1,0.00,0.00,1,28,0,0,93,397.0,218.0,179.0,321.5,15.0,22.1,0.98
2022-06-17T10:00,23.7,57,14.8,0.00,0.00,1,25,0,0,84,545.0,313.0,232.0,446.2,15.1,21.6,1.25
2022-06-17T11:00,25.3,53,15.0,0.00,0.00,1,30,0,0,100,663.0,411.0,252.0,507.2,18.7,26.4,1.52
2022-06-17T12:00,26.3,50,15.1,0.00,0.00,1,32,0,4,99,736.0,467.0,269.0,545.5,21.3,29.8,1.70
2022-06-17T13:00,27.0,48,14.9,0.00,0.00,1,26,0,1,84,794.0,573.0,221.0,604.1,22.4,31.0,1.87
2022-06-17T14:00,27.7,45,14.7,0.00,0.00,1,31,0,9,85,805.0,596.0,209.0,668.9,24.9,34.2,2.03
2022-06-17T15:00,28.2,44,14.7,0.00,0.00,1,27,0,19,52,782.0,610.0,172.0,704.0,23.4,32.1,2.15
2022-06-17T16:00,28.4,43,14.7,0.00,0.00,0,14,0,16,15,717.0,584.0,133.0,749.5,24.0,33.3,2.20
2022-06-17T17:00,28.2,44,14.8,0.00,0.00,0,1,0,2,0,610.0,508.0,102.0,775.5,23.2,33.4,2.15
2022-06-17T18:00,27.6,46,15.1,0.00,0.00,0,6,0,10,0,463.0,369.0,94.0,743.1,18.8,29.0,1.98
2022-06-17T19:00,26.7,49,15.1,0.00,0.00,0,6,0,10,0,311.0,231.0,80.0,658.2,17.6,29.1,1.79
2022-06-17T20:00,24.6,47,12.6,0.00,0.00,0,4,0,6,0,155.0,99.0,56.0,527.5,15.9,28.6,1.64
2022-06-17T21:00,23.4,48,11.8,0.00,0.00,0,3,0,1,7,24.0,5.0,19.0,217.0,14.1,27.7,1.49
2022-06-17T22:00,22.4,50,11.4,0.00,0.00,0,2,0,0,6,1.0,0.0,1.0,1.1,13.0,26.8,1.36
2022-06-17T23:00,21.8,54,12.1,0.00,0.00,0,3,0,4,2,0.0,0.0,0.0,0.0,12.8,26.8,1.21
2022-06-18T00:00,21.1,61,13.3,0.00,0.00,0,2,0,0,6,0.0,0.0,0.0,0.0,11.2,25.0,0.98
2022-06-18T01:00,20.4,69,14.4,0.00,0.00,0,6,0,6,9,0.0,0.0,0.0,0.0,10.1,22.6,0.75
2022-06-18T02:00,19.6,75,15.0,0.00,0.00,0,20,0,31,4,0.0,0.0,0.0,0.0,11.5,23.9,0.57
2022-06-18T03:00,18.8,79,15.1,0.00,0.00,1,30,0,21,57,0.0,0.0,0.0,0.0,9.3,19.8,0.46
2022-06-18T04:00,18.1,82,15.0,0.00,0.00,1,32,0,11,84,0.0,0.0,0.0,0.0,6.6,16.2,0.38
2022-06-18T05:00,17.5,85,14.9,0.00,0.00,1,26,0,1,84,1.0,0.0,1.0,0.0,7.4,15.6,0.31
2022-06-18T06:00,17.6,86,15.2,0.00,0.00,0,9,0,4,23,50.0,22.0,28.0,0.0,8.0,16.1,0.29
2022-06-18T07:00,18.8,82,15.6,0.00,0.00,0,12,0,15,11,164.0,103.0,61.0,328.1,9.0,13.1,0.40
2022-06-18T08:00,20.0,81,16.6,1.00,1.00,55,6,0,2,15,289.0,202.0,87.0,491.8,9.5,12.6,0.45
2022-06-18T09:00,20.5,79,16.8,0.30,0.30,51,15,2,6,32,344.0,186.0,158.0,436.0,11.2,14.0,0.50
2022-06-18T10:00,21.4,77,17.2,0.50,0.50,53,56,31,17,61,480.0,314.0,166.0,395.7,12.5,16.1,0.59
